inspection_id,batch_id,machine_id,line_id,factory_id,product_id,supplier_id,operator_id,inspection_date,inspector_id,sample_size,passed_samples,failed_samples,defect_type,defect_severity,measured_dimension_mm,inspection_result,estimated_quality_loss_inr
QIN022843,BAT021227,MCH0235,LIN025,FAC009,PRD0037,SUP0032,OPR0453,2023-03-18,INS054,181,173,8,Electrical Failure,Minor,50.118,Pass,16067.88
QIN022844,BAT022207,MCH0051,LIN011,FAC004,PRD0009,SUP0056,OPR0784,2023-04-23,INS061,152,145,7,Dimensional Error,Minor,49.848,Pass,10206.49
QIN022845,BAT005473,MCH0586,LIN014,FAC005,PRD0003,SUP0011,OPR0732,2026-03-28,INS066,116,109,7,Misalignment,Major,50.341,Fail,1010.58
QIN022846,BAT054838,MCH0568,LIN019,FAC007,PRD0061,SUP0109,OPR0889,2023-03-11,INS031,156,133,23,Electrical Failure,Minor,48.799,Fail,57248.99
QIN022847,BAT025315,MCH0521,LIN019,FAC007,PRD0139,SUP0088,OPR0078,2026-02-10,INS049,38,32,6,Porosity,Major,48.762,Fail,38708.31
QIN022848,BAT013016,MCH0080,LIN020,FAC007,PRD0044,SUP0171,OPR0760,2024-11-04,INS088,217,198,19,Porosity,Minor,50.316,Fail,12423.66
QIN022849,BAT051449,MCH0340,LIN012,FAC004,PRD0091,SUP0041,OPR0630,2023-04-19,INS005,244,237,7,Packaging Damage,Minor,50.142,Pass,5114.17
QIN022850,BAT030858,MCH0158,LIN027,FAC009,PRD0132,SUP0006,OPR0866,2024-07-30,INS020,31,26,5,Packaging Damage,Minor,48.64,Fail,19069.38
QIN022851,BAT008011,MCH0330,LIN023,FAC008,PRD0123,SUP0009,OPR0523,2023-01-30,INS088,236,205,31,Misalignment,Minor,50.62,Fail,1078.29
QIN022852,BAT008702,MCH0113,LIN015,FAC005,PRD0124,SUP0095,OPR0756,2023-02-09,INS035,97,86,11,Packaging Damage,Major,49.548,Fail,34085.04
QIN022853,BAT046831,MCH0178,LIN023,FAC008,PRD0076,SUP0036,OPR0749,2024-08-19,INS041,227,217,10,Dimensional Error,Minor,50.036,Pass,180.99
QIN022854,BAT005113,MCH0284,LIN006,FAC002,PRD0020,SUP0076,OPR0466,2025-11-13,INS086,74,66,8,Dimensional Error,Minor,49.779,Fail,14318.09
QIN022855,BAT042390,MCH0485,LIN007,FAC003,PRD0010,SUP0035,OPR0035,2023-02-04,INS076,44,43,1,Electrical Failure,Minor,49.822,Pass,1255.7
QIN022856,BAT032503,MCH0156,LIN017,FAC006,PRD0116,SUP0009,OPR0642,2025-08-22,INS065,36,28,8,Electrical Failure,Minor,50.457,Fail,8849.55
QIN022857,BAT044337,MCH0148,LIN009,FAC003,PRD0117,SUP0115,OPR0118,2025-03-25,INS065,182,172,10,Burr,Minor,49.512,Fail,2392.37
QIN022858,BAT057609,MCH0232,LIN030,FAC010,PRD0038,SUP0071,OPR0807,2026-01-13,INS059,222,214,8,Misalignment,Major,50.057,Pass,4129.43
QIN022859,BAT009986,MCH0595,LIN028,FAC010,PRD0045,SUP0195,OPR0179,2025-05-12,INS002,230,211,19,Misalignment,Minor,49.828,Fail,17860.96
QIN022860,BAT029443,MCH0503,LIN002,FAC001,PRD0059,SUP0079,OPR0449,2024-01-01,INS025,192,168,24,Packaging Damage,Minor,49.926,Fail,8038.61
QIN022861,BAT043556,MCH0067,LIN005,FAC002,PRD0059,SUP0079,OPR0080,2026-06-24,INS061,165,144,21,Discoloration,Major,49.274,Fail,33654.2
QIN022862,BAT051051,MCH0593,LIN019,FAC007,PRD0094,SUP0110,OPR0857,2025-03-25,INS042,30,29,1,Electrical Failure,Minor,50.166,Pass,5691.21
QIN022863,BAT042564,MCH0315,LIN015,FAC005,PRD0076,SUP0036,OPR0006,2024-01-04,INS063,248,209,39,Burr,Minor,49.782,Fail,50244.24
QIN022864,BAT056724,MCH0382,LIN018,FAC006,PRD0088,SUP0146,OPR0025,2024-04-15,INS045,89,72,17,Porosity,Major,50.112,Fail,42745.5
QIN022865,BAT037744,MCH0491,LIN021,FAC007,PRD0127,SUP0209,OPR0803,2025-09-23,INS036,88,80,8,Surface Crack,Minor,50.75,Fail,5759.4
QIN022866,BAT049611,MCH0229,LIN014,FAC005,PRD0073,SUP0009,OPR0395,2025-10-15,INS087,106,88,18,Discoloration,Minor,51.372,Fail,57228.61
QIN022867,BAT023510,MCH0490,LIN018,FAC006,PRD0138,SUP0097,OPR0651,2024-03-08,INS080,170,151,19,Discoloration,Major,50.454,Fail,2502.28
QIN022868,BAT014189,MCH0218,LIN007,FAC003,PRD0123,SUP0009,OPR0212,2026-03-17,INS071,118,103,15,Discoloration,Major,49.217,Fail,2312.51
QIN022869,BAT000143,MCH0430,LIN016,FAC006,PRD0021,SUP0089,OPR0277,2026-04-18,INS055,55,53,2,Surface Crack,Major,50.202,Pass,1459.86
QIN022870,BAT045709,MCH0298,LIN016,FAC006,PRD0126,SUP0195,OPR0320,2023-04-29,INS012,48,42,6,Porosity,Minor,48.316,Fail,19276.06
QIN022871,BAT005639,MCH0371,LIN005,FAC002,PRD0076,SUP0036,OPR0366,2025-06-24,INS070,121,105,16,Discoloration,Major,50.527,Fail,8511.35
QIN022872,BAT002260,MCH0446,LIN004,FAC002,PRD0044,SUP0171,OPR0697,2025-08-30,INS085,34,28,6,Misalignment,Major,48.902,Fail,14173.61
QIN022873,BAT023323,MCH0305,LIN003,FAC001,PRD0054,SUP0156,OPR0537,2025-07-09,INS016,107,100,7,Surface Crack,Minor,51.885,Fail,2271.45
QIN022874,BAT028640,MCH0524,LIN016,FAC006,PRD0030,SUP0031,OPR0146,2024-11-17,INS074,143,122,21,Electrical Failure,Minor,49.974,Fail,20670.11
QIN022875,BAT049090,MCH0274,LIN024,FAC008,PRD0125,SUP0162,OPR0825,2024-04-26,INS060,240,218,22,Packaging Damage,Critical,51.171,Fail,22235.08
QIN022876,BAT050952,MCH0586,LIN014,FAC005,PRD0059,SUP0079,OPR0277,2025-02-19,INS027,194,164,30,Misalignment,Minor,47.52,Fail,43267.65
QIN022877,BAT051712,MCH0006,LIN013,FAC005,PRD0089,SUP0132,OPR0492,2023-07-18,INS088,196,183,13,Packaging Damage,Minor,48.574,Fail,19802.21
QIN022878,BAT018944,MCH0100,LIN014,FAC005,PRD0122,SUP0199,OPR0399,2024-06-17,INS060,88,78,10,Surface Crack,Critical,50.014,Fail,18242.46
QIN022879,BAT007048,MCH0474,LIN003,FAC001,PRD0106,SUP0106,OPR0206,2025-04-13,INS075,211,198,13,Electrical Failure,Major,48.468,Fail,1610.09
QIN022880,BAT013763,MCH0299,LIN014,FAC005,PRD0014,SUP0083,OPR0422,2023-04-14,INS070,126,121,5,Misalignment,Major,49.933,Pass,6653.95
QIN022881,BAT000657,MCH0379,LIN027,FAC009,PRD0065,SUP0160,OPR0797,2023-10-15,INS031,106,101,5,Discoloration,Minor,49.647,Pass,5603.26
QIN022882,BAT034540,MCH0463,LIN018,FAC006,PRD0083,SUP0191,OPR0515,2024-01-10,INS050,62,51,11,Burr,Major,51.164,Fail,32525.12
QIN022883,BAT041438,MCH0374,LIN013,FAC005,PRD0055,SUP0155,OPR0694,2026-06-19,INS068,207,185,22,Surface Crack,Minor,50.131,Fail,68199.23
QIN022884,BAT020460,MCH0092,LIN005,FAC002,PRD0031,SUP0058,OPR0465,2025-07-27,INS025,168,162,6,Surface Crack,Minor,49.903,Pass,1915.65
QIN022885,BAT033816,MCH0084,LIN022,FAC008,PRD0150,SUP0201,OPR0268,2025-07-19,INS076,182,164,18,Surface Crack,Minor,49.592,Fail,3931.68
QIN022886,BAT018884,MCH0327,LIN009,FAC003,PRD0053,SUP0092,OPR0911,2023-01-12,INS027,202,183,19,Discoloration,Minor,50.116,Fail,6491.81
QIN022887,BAT047981,MCH0585,LIN026,FAC009,PRD0053,SUP0092,OPR0225,2025-11-14,INS016,190,177,13,Misalignment,Minor,49.653,Fail,4515.63
QIN022888,BAT004947,MCH0251,LIN017,FAC006,PRD0149,SUP0181,OPR0280,2024-10-31,INS043,58,51,7,Electrical Failure,Major,49.251,Fail,5930.49
QIN022889,BAT027826,MCH0385,LIN006,FAC002,PRD0096,SUP0028,OPR0073,2023-01-22,INS085,192,167,25,Burr,Critical,51.256,Fail,25428.7
QIN022890,BAT048922,MCH0520,LIN005,FAC002,PRD0150,SUP0201,OPR0257,2026-02-05,INS017,197,158,39,Surface Crack,Minor,49.203,Fail,52885.13
QIN022891,BAT043694,MCH0031,LIN010,FAC004,PRD0129,SUP0135,OPR0937,2024-07-13,INS067,56,50,6,Burr,Minor,49.996,Fail,22180.7
QIN022892,BAT000352,MCH0336,LIN021,FAC007,PRD0053,SUP0092,OPR0219,2024-08-31,INS048,99,95,4,Surface Crack,Major,49.763,Pass,2092.11
QIN022893,BAT040861,MCH0342,LIN026,FAC009,PRD0072,SUP0059,OPR0278,2023-03-17,INS014,133,117,16,Packaging Damage,Minor,50.237,Fail,20333.22
QIN022894,BAT006242,MCH0359,LIN019,FAC007,PRD0003,SUP0011,OPR0286,2025-01-07,INS010,161,150,11,Discoloration,Major,50.57,Fail,2102.94
QIN022895,BAT033844,MCH0362,LIN007,FAC003,PRD0082,SUP0024,OPR0806,2026-05-31,INS033,154,135,19,Electrical Failure,Minor,50.467,Fail,4571.64
QIN022896,BAT030935,MCH0599,LIN003,FAC001,PRD0145,SUP0141,OPR0522,2024-01-09,INS081,110,96,14,Porosity,Minor,50.617,Fail,22737.92
QIN022897,BAT002013,MCH0040,LIN003,FAC001,PRD0045,SUP0195,OPR0085,2023-07-08,INS083,202,173,29,Packaging Damage,Minor,51.309,Fail,34691.0
QIN022898,BAT040245,MCH0362,LIN007,FAC003,PRD0134,SUP0049,OPR0513,2025-01-09,INS059,194,178,16,Discoloration,Major,51.652,Fail,15513.67
QIN022899,BAT040400,MCH0171,LIN006,FAC002,PRD0046,SUP0113,OPR0300,2023-08-11,INS001,43,38,5,Porosity,Major,49.424,Fail,9513.84
QIN022900,BAT056390,MCH0473,LIN022,FAC008,PRD0054,SUP0156,OPR0341,2023-09-08,INS065,207,190,17,Electrical Failure,Major,49.334,Fail,24826.05
QIN022901,BAT056760,MCH0537,LIN013,FAC005,PRD0040,SUP0160,OPR0259,2026-01-13,INS023,53,48,5,Porosity,Major,50.552,Fail,16545.12
QIN022902,BAT013513,MCH0011,LIN013,FAC005,PRD0059,SUP0079,OPR0256,2023-11-21,INS025,176,156,20,Discoloration,Major,49.38,Fail,19969.74
QIN022903,BAT024713,MCH0580,LIN007,FAC003,PRD0079,SUP0023,OPR0622,2023-06-30,INS070,75,71,4,Discoloration,Minor,49.679,Fail,17288.98
QIN022904,BAT001325,MCH0527,LIN027,FAC009,PRD0087,SUP0082,OPR0364,2026-05-09,INS072,163,151,12,Misalignment,Critical,50.052,Fail,35857.38
QIN022905,BAT051534,MCH0383,LIN005,FAC002,PRD0062,SUP0174,OPR0436,2024-09-26,INS058,145,130,15,Discoloration,Minor,49.795,Fail,22553.49
QIN022906,BAT002055,MCH0383,LIN005,FAC002,PRD0095,SUP0054,OPR0095,2024-07-23,INS061,34,30,4,Burr,Minor,50.679,Fail,906.66
QIN022907,BAT024127,MCH0370,LIN029,FAC010,PRD0011,SUP0200,OPR0093,2025-09-28,INS037,217,200,17,Packaging Damage,Major,51.091,Fail,11389.26
QIN022908,BAT028478,MCH0287,LIN017,FAC006,PRD0001,SUP0143,OPR0127,2024-10-03,INS016,56,52,4,Burr,Critical,50.138,Fail,10568.45
QIN022909,BAT022773,MCH0243,LIN001,FAC001,PRD0024,SUP0198,OPR0444,2024-02-04,INS041,66,63,3,Electrical Failure,Minor,49.695,Pass,3771.28
QIN022910,BAT027754,MCH0367,LIN007,FAC003,PRD0069,SUP0109,OPR0496,2025-07-15,INS023,126,122,4,Surface Crack,Minor,49.86,Pass,2573.97
QIN022911,BAT051285,MCH0216,LIN028,FAC010,PRD0031,SUP0058,OPR0641,2025-08-29,INS017,73,68,5,Dimensional Error,Minor,49.699,Fail,1443.87
QIN022912,BAT043377,MCH0041,LIN011,FAC004,PRD0045,SUP0195,OPR0874,2026-06-17,INS034,201,178,23,Burr,Minor,50.326,Fail,66246.27
QIN022913,BAT035174,MCH0233,LIN015,FAC005,PRD0102,SUP0052,OPR0556,2026-02-14,INS043,109,106,3,Surface Crack,Minor,50.208,Pass,410.77
QIN022914,BAT036058,MCH0179,LIN010,FAC004,PRD0065,SUP0160,OPR0403,2025-04-19,INS005,203,181,22,Discoloration,Minor,51.161,Fail,26983.85
QIN022915,BAT053299,MCH0259,LIN026,FAC009,PRD0056,SUP0009,OPR0329,2024-05-25,INS021,161,144,17,Misalignment,Minor,48.614,Fail,7639.09
QIN022916,BAT016129,MCH0426,LIN009,FAC003,PRD0126,SUP0195,OPR0405,2023-07-27,INS083,108,103,5,Dimensional Error,Major,50.064,Pass,13743.54
QIN022917,BAT039447,MCH0158,LIN027,FAC009,PRD0116,SUP0009,OPR0662,2023-01-16,INS069,51,48,3,Surface Crack,Minor,50.18,Fail,1800.57
QIN022918,BAT035318,MCH0170,LIN002,FAC001,PRD0006,SUP0088,OPR0583,2024-02-23,INS051,206,186,20,Dimensional Error,Major,50.038,Fail,2236.48
QIN022919,BAT012051,MCH0172,LIN008,FAC003,PRD0113,SUP0162,OPR0821,2026-06-26,INS024,110,99,11,Burr,Minor,49.874,Fail,14063.87
QIN022920,BAT032286,MCH0142,LIN023,FAC008,PRD0138,SUP0097,OPR0292,2026-03-13,INS029,111,104,7,Packaging Damage,Minor,49.237,Fail,3688.51
QIN022921,BAT052519,MCH0537,LIN013,FAC005,PRD0079,SUP0023,OPR0417,2024-08-14,INS012,245,231,14,Surface Crack,Minor,50.002,Fail,14722.92
QIN022922,BAT035976,MCH0347,LIN015,FAC005,PRD0059,SUP0079,OPR0287,2024-11-07,INS045,100,93,7,Burr,Critical,49.695,Fail,6189.17
QIN022923,BAT028185,MCH0194,LIN015,FAC005,PRD0016,SUP0177,OPR0746,2023-12-20,INS009,128,111,17,Dimensional Error,Minor,50.12,Fail,116100.25
QIN022924,BAT021780,MCH0291,LIN022,FAC008,PRD0135,SUP0043,OPR0326,2024-04-05,INS031,239,209,30,Burr,Major,50.126,Fail,12382.29
QIN022925,BAT019553,MCH0441,LIN020,FAC007,PRD0111,SUP0026,OPR0434,2023-07-03,INS002,64,60,4,Packaging Damage,Minor,50.521,Fail,1286.84
QIN022926,BAT024662,MCH0094,LIN005,FAC002,PRD0055,SUP0155,OPR0711,2024-10-23,INS032,202,184,18,Dimensional Error,Minor,51.846,Fail,17081.32
QIN022927,BAT050743,MCH0466,LIN005,FAC002,PRD0072,SUP0059,OPR0234,2024-05-21,INS044,220,201,19,Electrical Failure,Major,50.412,Fail,17223.84
QIN022928,BAT040426,MCH0386,LIN012,FAC004,PRD0038,SUP0071,OPR0036,2023-01-31,INS005,157,141,16,Surface Crack,Major,48.22,Fail,24423.81
QIN022929,BAT008751,MCH0492,LIN009,FAC003,PRD0150,SUP0201,OPR0532,2025-10-20,INS046,30,24,6,Dimensional Error,Major,49.828,Fail,9517.36
QIN022930,BAT044819,MCH0096,LIN010,FAC004,PRD0003,SUP0011,OPR0361,2024-08-11,INS053,64,61,3,Discoloration,Minor,50.161,Pass,1043.36
QIN022931,BAT020551,MCH0353,LIN002,FAC001,PRD0087,SUP0082,OPR0856,2026-01-18,INS087,104,96,8,Dimensional Error,Minor,50.406,Fail,2349.55
QIN022932,BAT039502,MCH0463,LIN018,FAC006,PRD0013,SUP0182,OPR0018,2024-02-15,INS069,58,54,4,Electrical Failure,Major,49.615,Fail,1457.67
QIN022933,BAT032713,MCH0117,LIN013,FAC005,PRD0093,SUP0192,OPR0736,2025-03-14,INS050,134,128,6,Packaging Damage,Major,50.159,Pass,3990.15
QIN022934,BAT024274,MCH0506,LIN001,FAC001,PRD0008,SUP0198,OPR0504,2025-09-20,INS070,69,66,3,Electrical Failure,Minor,50.309,Pass,10029.98
QIN022935,BAT017760,MCH0441,LIN020,FAC007,PRD0111,SUP0026,OPR0667,2024-01-26,INS087,77,73,4,Packaging Damage,Minor,50.486,Fail,7883.66
QIN022936,BAT011759,MCH0337,LIN028,FAC010,PRD0105,SUP0005,OPR0594,2024-10-31,INS068,77,66,11,Misalignment,Minor,49.634,Fail,49027.5
QIN022937,BAT020457,MCH0525,LIN017,FAC006,PRD0114,SUP0175,OPR0460,2026-04-08,INS003,219,179,40,Packaging Damage,Critical,50.311,Fail,41618.47
QIN022938,BAT020087,MCH0573,LIN004,FAC002,PRD0054,SUP0156,OPR0910,2026-01-26,INS073,58,52,6,Packaging Damage,Major,50.765,Fail,6632.69
QIN022939,BAT006155,MCH0466,LIN005,FAC002,PRD0039,SUP0072,OPR0593,2024-09-08,INS084,124,119,5,Burr,Minor,50.16,Pass,1280.39
QIN022940,BAT051553,MCH0248,LIN028,FAC010,PRD0067,SUP0038,OPR0633,2024-05-04,INS074,245,216,29,Discoloration,Minor,50.042,Fail,4319.7
QIN022941,BAT024355,MCH0155,LIN022,FAC008,PRD0040,SUP0160,OPR0718,2026-02-11,INS067,129,114,15,Electrical Failure,Minor,50.926,Fail,66306.36
QIN022942,BAT000534,MCH0148,LIN009,FAC003,PRD0028,SUP0101,OPR0170,2023-10-29,INS011,198,179,19,Surface Crack,Major,51.272,Fail,5943.55
QIN022943,BAT047486,MCH0298,LIN016,FAC006,PRD0073,SUP0009,OPR0835,2023-12-20,INS040,101,92,9,Packaging Damage,Minor,50.207,Fail,8291.55
QIN022944,BAT014933,MCH0036,LIN014,FAC005,PRD0006,SUP0088,OPR0444,2023-12-20,INS044,57,53,4,Burr,Major,49.805,Fail,5511.28
QIN022945,BAT002875,MCH0477,LIN007,FAC003,PRD0027,SUP0001,OPR0756,2026-02-12,INS022,235,217,18,Dimensional Error,Major,49.775,Fail,12277.57
QIN022946,BAT020030,MCH0013,LIN023,FAC008,PRD0090,SUP0102,OPR0967,2026-02-06,INS068,207,179,28,Misalignment,Minor,50.218,Fail,2104.72
QIN022947,BAT054172,MCH0058,LIN028,FAC010,PRD0142,SUP0108,OPR0134,2024-05-29,INS062,134,130,4,Electrical Failure,Minor,49.715,Pass,3200.56
QIN022948,BAT043862,MCH0487,LIN023,FAC008,PRD0136,SUP0004,OPR0818,2024-08-19,INS055,96,89,7,Dimensional Error,Major,50.365,Fail,5519.63
QIN022949,BAT057946,MCH0056,LIN027,FAC009,PRD0101,SUP0064,OPR0465,2024-11-03,INS004,192,164,28,Misalignment,Minor,49.984,Fail,13260.47
QIN022950,BAT024467,MCH0517,LIN005,FAC002,PRD0037,SUP0032,OPR0263,2026-02-02,INS069,159,148,11,Surface Crack,Major,49.299,Fail,7352.11
QIN022951,BAT054673,MCH0435,LIN027,FAC009,PRD0041,SUP0015,OPR0368,2025-03-20,INS083,178,154,24,Burr,Major,49.746,Fail,38427.73
QIN022952,BAT023515,MCH0591,LIN016,FAC006,PRD0037,SUP0032,OPR0807,2023-08-23,INS058,208,186,22,Surface Crack,Minor,49.991,Fail,5985.26
QIN022953,BAT039286,MCH0449,LIN024,FAC008,PRD0041,SUP0015,OPR0846,2023-09-03,INS059,241,218,23,Misalignment,Major,50.609,Fail,46174.23
QIN022954,BAT007901,MCH0157,LIN029,FAC010,PRD0016,SUP0177,OPR0904,2023-12-29,INS019,123,110,13,Dimensional Error,Major,50.419,Fail,23256.58
QIN022955,BAT016457,MCH0292,LIN015,FAC005,PRD0081,SUP0208,OPR0986,2023-08-10,INS037,132,119,13,Discoloration,Major,49.277,Fail,13512.54
QIN022956,BAT004041,MCH0349,LIN024,FAC008,PRD0064,SUP0146,OPR0546,2023-01-08,INS044,50,43,7,Porosity,Major,49.836,Fail,30276.69
QIN022957,BAT020963,MCH0027,LIN014,FAC005,PRD0002,SUP0183,OPR0260,2024-01-14,INS034,38,32,6,Surface Crack,Minor,50.403,Fail,21513.96
QIN022958,BAT025108,MCH0132,LIN018,FAC006,PRD0143,SUP0095,OPR0613,2024-05-26,INS054,96,89,7,Dimensional Error,Minor,51.208,Fail,1554.13
QIN022959,BAT047628,MCH0478,LIN008,FAC003,PRD0085,SUP0095,OPR0138,2023-05-19,INS015,30,24,6,Discoloration,Minor,49.368,Fail,4017.26
QIN022960,BAT028308,MCH0203,LIN016,FAC006,PRD0143,SUP0095,OPR0399,2024-06-02,INS062,57,54,3,Packaging Damage,Minor,49.35,Fail,1018.26
QIN022961,BAT039079,MCH0006,LIN013,FAC005,PRD0118,SUP0033,OPR0274,2024-03-16,INS016,111,100,11,Dimensional Error,Major,50.214,Fail,16382.32
QIN022962,BAT047054,MCH0284,LIN006,FAC002,PRD0140,SUP0056,OPR0534,2025-12-13,INS038,215,184,31,Misalignment,Major,49.572,Fail,32814.46
QIN022963,BAT032219,MCH0343,LIN003,FAC001,PRD0082,SUP0024,OPR0699,2024-02-17,INS055,123,111,12,Dimensional Error,Minor,49.956,Fail,12488.07
QIN022964,BAT039730,MCH0170,LIN002,FAC001,PRD0028,SUP0101,OPR0057,2024-12-04,INS005,247,227,20,Surface Crack,Minor,49.192,Fail,2166.02
QIN022965,BAT019155,MCH0398,LIN029,FAC010,PRD0142,SUP0108,OPR0789,2024-12-31,INS059,72,66,6,Misalignment,Major,50.072,Fail,15017.92
QIN022966,BAT009489,MCH0230,LIN017,FAC006,PRD0119,SUP0079,OPR0342,2023-03-02,INS026,37,36,1,Burr,Minor,50.133,Pass,4186.14
QIN022967,BAT024286,MCH0159,LIN014,FAC005,PRD0073,SUP0009,OPR0349,2026-04-09,INS036,173,159,14,Surface Crack,Minor,48.257,Fail,25068.9
QIN022968,BAT003279,MCH0237,LIN025,FAC009,PRD0025,SUP0074,OPR0369,2023-06-29,INS043,223,214,9,Dimensional Error,Minor,49.827,Pass,6397.76
QIN022969,BAT047496,MCH0362,LIN007,FAC003,PRD0053,SUP0092,OPR0002,2025-10-14,INS029,55,47,8,Packaging Damage,Minor,48.963,Fail,3391.15
QIN022970,BAT046833,MCH0104,LIN004,FAC002,PRD0089,SUP0132,OPR0978,2023-12-01,INS035,53,45,8,Surface Crack,Minor,50.757,Fail,18858.79
QIN022971,BAT010403,MCH0514,LIN029,FAC010,PRD0129,SUP0135,OPR0662,2025-12-21,INS045,173,153,20,Discoloration,Minor,49.038,Fail,19654.0
QIN022972,BAT027055,MCH0430,LIN016,FAC006,PRD0145,SUP0141,OPR0481,2023-03-07,INS085,147,136,11,Discoloration,Minor,51.1,Fail,5926.62
QIN022973,BAT033200,MCH0246,LIN029,FAC010,PRD0018,SUP0091,OPR0857,2025-09-21,INS056,150,140,10,Surface Crack,Major,48.922,Fail,2573.57
QIN022974,BAT030978,MCH0196,LIN005,FAC002,PRD0134,SUP0049,OPR0974,2023-10-20,INS074,151,142,9,Porosity,Major,49.552,Fail,6812.73
QIN022975,BAT041520,MCH0254,LIN013,FAC005,PRD0060,SUP0033,OPR0821,2025-05-15,INS075,181,164,17,Porosity,Critical,49.894,Fail,4074.15
QIN022976,BAT052086,MCH0334,LIN018,FAC006,PRD0039,SUP0072,OPR0292,2023-12-30,INS075,178,156,22,Discoloration,Minor,50.056,Fail,34420.33
QIN022977,BAT040612,MCH0099,LIN011,FAC004,PRD0105,SUP0005,OPR0871,2023-07-08,INS076,87,72,15,Porosity,Major,49.878,Fail,61333.87
QIN022978,BAT033390,MCH0286,LIN023,FAC008,PRD0033,SUP0053,OPR0617,2026-02-19,INS081,58,50,8,Porosity,Minor,48.922,Fail,10204.02
QIN022979,BAT032633,MCH0019,LIN029,FAC010,PRD0150,SUP0201,OPR0725,2023-12-24,INS044,149,131,18,Burr,Minor,50.151,Fail,3138.11
QIN022980,BAT059631,MCH0057,LIN020,FAC007,PRD0132,SUP0006,OPR0417,2024-08-25,INS006,144,131,13,Surface Crack,Minor,48.278,Fail,4958.97
QIN022981,BAT047434,MCH0043,LIN023,FAC008,PRD0147,SUP0113,OPR0536,2023-08-03,INS085,169,168,1,Dimensional Error,Major,49.796,Pass,28.14
QIN022982,BAT018419,MCH0345,LIN018,FAC006,PRD0127,SUP0209,OPR0940,2023-01-11,INS072,73,66,7,Burr,Major,49.141,Fail,25064.54
QIN022983,BAT051731,MCH0174,LIN023,FAC008,PRD0081,SUP0208,OPR0558,2024-08-27,INS053,203,187,16,Burr,Major,49.746,Fail,3075.81
QIN022984,BAT040491,MCH0075,LIN003,FAC001,PRD0097,SUP0097,OPR0019,2024-07-18,INS070,80,70,10,Packaging Damage,Minor,51.223,Fail,18030.69
QIN022985,BAT031156,MCH0132,LIN018,FAC006,PRD0024,SUP0198,OPR0636,2024-08-11,INS025,67,63,4,Misalignment,Major,49.914,Fail,10117.43
QIN022986,BAT058695,MCH0330,LIN023,FAC008,PRD0129,SUP0135,OPR0412,2024-11-28,INS005,231,213,18,Electrical Failure,Minor,49.609,Fail,10548.03
QIN022987,BAT002425,MCH0246,LIN029,FAC010,PRD0036,SUP0002,OPR0932,2026-04-23,INS012,102,98,4,Packaging Damage,Major,50.197,Pass,3030.75
QIN022988,BAT005445,MCH0126,LIN009,FAC003,PRD0110,SUP0081,OPR0611,2023-01-23,INS002,53,52,1,Misalignment,Minor,49.968,Pass,2077.35
QIN022989,BAT050119,MCH0187,LIN006,FAC002,PRD0034,SUP0123,OPR0316,2025-08-29,INS012,246,233,13,Dimensional Error,Major,51.617,Fail,4653.89
QIN022990,BAT000246,MCH0565,LIN024,FAC008,PRD0097,SUP0097,OPR0226,2024-04-18,INS003,100,89,11,Dimensional Error,Major,49.886,Fail,16432.23
QIN022991,BAT008514,MCH0509,LIN021,FAC007,PRD0121,SUP0206,OPR0593,2026-05-25,INS069,101,97,4,Packaging Damage,Minor,50.079,Pass,3307.74
QIN022992,BAT054784,MCH0250,LIN007,FAC003,PRD0105,SUP0005,OPR0927,2024-02-20,INS077,229,202,27,Electrical Failure,Minor,49.779,Fail,26019.11
QIN022993,BAT058720,MCH0463,LIN018,FAC006,PRD0092,SUP0205,OPR0512,2025-05-02,INS022,57,55,2,Porosity,Major,50.131,Pass,2273.04
QIN022994,BAT026947,MCH0039,LIN009,FAC003,PRD0043,SUP0116,OPR0973,2025-09-23,INS057,231,219,12,Porosity,Minor,50.076,Fail,20853.86
QIN022995,BAT042997,MCH0376,LIN005,FAC002,PRD0133,SUP0051,OPR0314,2025-12-25,INS061,136,129,7,Misalignment,Minor,49.773,Fail,6782.79
QIN022996,BAT015041,MCH0527,LIN027,FAC009,PRD0147,SUP0113,OPR0470,2025-08-20,INS078,55,52,3,Misalignment,Major,49.682,Fail,1511.55
QIN022997,BAT004604,MCH0003,LIN025,FAC009,PRD0095,SUP0054,OPR0869,2025-10-26,INS012,37,34,3,Dimensional Error,Minor,50.29,Fail,1232.6
QIN022998,BAT023711,MCH0589,LIN023,FAC008,PRD0023,SUP0110,OPR0244,2024-06-23,INS029,40,37,3,Surface Crack,Major,50.279,Fail,8185.79
QIN022999,BAT056899,MCH0318,LIN006,FAC002,PRD0084,SUP0143,OPR0204,2023-06-08,INS076,84,77,7,Discoloration,Minor,48.344,Fail,7164.97
QIN023000,BAT025536,MCH0415,LIN008,FAC003,PRD0042,SUP0179,OPR0733,2024-02-18,INS063,249,230,19,Discoloration,Minor,50.756,Fail,2578.34
QIN023001,BAT012924,MCH0583,LIN027,FAC009,PRD0024,SUP0198,OPR0327,2024-09-29,INS054,186,166,20,Packaging Damage,Major,48.911,Fail,6002.94
QIN023002,BAT043113,MCH0325,LIN011,FAC004,PRD0127,SUP0209,OPR0569,2024-04-20,INS061,235,218,17,Dimensional Error,Minor,50.891,Fail,5204.02
QIN023003,BAT014856,MCH0298,LIN016,FAC006,PRD0095,SUP0054,OPR0442,2023-02-26,INS034,212,201,11,Dimensional Error,Minor,49.048,Fail,390.71
