work_order_id,machine_id,line_id,factory_id,linked_failure_event_id,scheduled_timestamp,completion_timestamp,maintenance_type,maintenance_reason,action_taken,maintenance_downtime_hours,parts_cost_inr,labor_cost_inr,total_maintenance_cost_inr,technician_id,work_order_status
MWO008434,MCH0545,LIN004,FAC002,,2024-04-07 07:50:21,2024-04-07 15:20:21,Preventive,Rising Temperature,Alignment,7.5,65455.83,13044.84,78500.67,TECH012,Completed
MWO008435,MCH0523,LIN023,FAC008,,2025-01-27 09:09:38,2025-01-27 13:30:02,Preventive,Tool Wear,Alignment,4.34,17229.16,8372.05,25601.21,TECH085,In Progress
MWO008436,MCH0217,LIN009,FAC003,,2025-09-07 22:01:32,2025-09-07 23:32:44,Preventive,Oil Degradation,Replace Component,1.52,25130.73,2309.31,27440.04,TECH091,Completed
MWO008437,MCH0264,LIN030,FAC010,,2025-03-16 19:50:09,2025-03-16 21:19:33,Preventive,High Vibration,Replace Component,1.49,14884.87,2460.17,17345.04,TECH102,In Progress
MWO008438,MCH0487,LIN023,FAC008,,2024-09-03 18:54:38,2024-09-04 01:13:14,Corrective,Rising Temperature,Alignment,6.31,21792.86,6686.94,28479.8,TECH127,Completed
MWO008439,MCH0509,LIN021,FAC007,,2026-04-19 11:41:44,2026-04-19 12:53:44,Preventive,Rising Temperature,Alignment,1.2,24810.18,2045.07,26855.25,TECH084,Completed
MWO008440,MCH0514,LIN029,FAC010,,2026-04-21 12:12:13,2026-04-21 14:18:49,Predictive,Tool Wear,Inspection,2.11,25088.48,3362.3,28450.78,TECH014,Completed
MWO008441,MCH0183,LIN025,FAC009,,2025-10-15 08:15:49,2025-10-15 10:24:49,Preventive,Scheduled Service,Calibration,2.15,19741.65,3227.31,22968.96,TECH108,Completed
MWO008442,MCH0061,LIN026,FAC009,,2026-04-09 10:37:40,2026-04-09 19:13:04,Predictive,Calibration Due,Electrical Repair,8.59,2950.2,8346.81,11297.01,TECH115,Completed
MWO008443,MCH0456,LIN003,FAC001,,2023-05-19 11:50:23,2023-05-19 19:35:59,Corrective,Scheduled Service,Alignment,7.76,2699.23,13787.47,16486.7,TECH113,Completed
MWO008444,MCH0029,LIN002,FAC001,,2025-08-28 01:42:44,2025-08-28 05:21:08,Predictive,Calibration Due,Electrical Repair,3.64,5607.08,3482.49,9089.57,TECH003,Completed
MWO008445,MCH0548,LIN011,FAC004,,2025-04-24 15:15:45,2025-04-24 15:43:57,Preventive,Rising Temperature,Alignment,0.47,17561.24,711.77,18273.01,TECH105,Completed
MWO008446,MCH0161,LIN008,FAC003,,2023-01-11 23:59:39,2023-01-12 02:13:27,Preventive,Rising Temperature,Replace Component,2.23,18404.98,2561.74,20966.72,TECH042,Completed
MWO008447,MCH0067,LIN005,FAC002,,2024-06-14 01:14:25,2024-06-14 05:04:13,Corrective,Oil Degradation,Inspection,3.83,19058.7,5612.06,24670.76,TECH030,Completed
MWO008448,MCH0309,LIN007,FAC003,,2023-11-26 02:26:33,2023-11-26 04:49:21,Predictive,Oil Degradation,Lubrication,2.38,25975.45,2436.08,28411.53,TECH040,In Progress
MWO008449,MCH0542,LIN004,FAC002,,2024-05-21 18:23:57,2024-05-21 21:58:45,Predictive,Scheduled Service,Calibration,3.58,12292.65,7095.87,19388.52,TECH129,Completed
MWO008450,MCH0364,LIN029,FAC010,,2026-04-15 04:25:50,2026-04-15 06:08:26,Preventive,Scheduled Service,Electrical Repair,1.71,9693.93,2896.51,12590.44,TECH105,Completed
MWO008451,MCH0509,LIN021,FAC007,,2023-08-17 09:08:59,2023-08-17 12:23:59,Corrective,High Vibration,Replace Component,3.25,10639.16,5210.1,15849.26,TECH027,Completed
MWO008452,MCH0054,LIN006,FAC002,,2026-05-16 08:12:01,2026-05-16 10:13:49,Corrective,Oil Degradation,Replace Component,2.03,20609.43,3288.99,23898.42,TECH034,Completed
MWO008453,MCH0507,LIN006,FAC002,,2024-05-10 15:39:07,2024-05-10 19:32:31,Predictive,Tool Wear,Calibration,3.89,8232.36,8667.43,16899.79,TECH090,Completed
MWO008454,MCH0589,LIN023,FAC008,,2023-07-11 17:39:32,2023-07-12 00:13:44,Predictive,Rising Temperature,Calibration,6.57,37265.58,15439.32,52704.9,TECH009,Completed
MWO008455,MCH0119,LIN019,FAC007,,2023-10-10 07:00:57,2023-10-10 10:11:45,Predictive,Oil Degradation,Alignment,3.18,14871.77,6032.01,20903.78,TECH087,Completed
MWO008456,MCH0500,LIN025,FAC009,,2024-06-15 10:36:59,2024-06-15 12:46:35,Predictive,Rising Temperature,Inspection,2.16,1175.27,5068.19,6243.46,TECH129,Completed
MWO008457,MCH0550,LIN019,FAC007,,2024-03-27 06:09:21,2024-03-27 07:43:33,Predictive,Scheduled Service,Alignment,1.57,6935.17,2027.78,8962.95,TECH074,Completed
MWO008458,MCH0483,LIN029,FAC010,,2025-12-04 04:24:43,2025-12-04 13:16:55,Preventive,Rising Temperature,Alignment,8.87,15742.18,10804.23,26546.41,TECH074,Completed
MWO008459,MCH0255,LIN005,FAC002,,2025-01-13 15:38:57,2025-01-13 16:50:21,Predictive,Calibration Due,Electrical Repair,1.19,71469.86,1186.02,72655.88,TECH136,Completed
MWO008460,MCH0121,LIN008,FAC003,,2026-04-27 04:25:28,2026-04-27 09:21:16,Corrective,Tool Wear,Inspection,4.93,17399.54,8464.59,25864.13,TECH133,Completed
MWO008461,MCH0432,LIN025,FAC009,,2023-07-01 14:52:58,2023-07-01 16:48:46,Preventive,Calibration Due,Inspection,1.93,68305.21,3636.33,71941.54,TECH041,Completed
MWO008462,MCH0435,LIN027,FAC009,,2023-12-20 01:58:01,2023-12-20 03:28:01,Predictive,Rising Temperature,Lubrication,1.5,21421.73,1816.9,23238.63,TECH035,Completed
MWO008463,MCH0152,LIN010,FAC004,,2023-02-05 14:16:39,2023-02-05 18:37:03,Preventive,Tool Wear,Replace Component,4.34,14018.51,7568.27,21586.78,TECH100,Completed
MWO008464,MCH0243,LIN001,FAC001,,2023-05-11 20:03:31,2023-05-11 21:56:55,Preventive,Rising Temperature,Electrical Repair,1.89,43165.01,3313.54,46478.55,TECH119,Completed
MWO008465,MCH0096,LIN010,FAC004,,2024-09-26 20:22:37,2024-09-27 02:46:01,Predictive,Oil Degradation,Alignment,6.39,15364.36,7951.92,23316.28,TECH063,Completed
MWO008466,MCH0267,LIN013,FAC005,,2025-09-16 11:16:40,2025-09-16 16:43:04,Preventive,Scheduled Service,Calibration,5.44,13888.56,10211.28,24099.84,TECH087,Completed
MWO008467,MCH0521,LIN019,FAC007,,2024-12-24 19:57:41,2024-12-25 05:26:29,Corrective,Tool Wear,Replace Component,9.48,21955.52,15873.19,37828.71,TECH138,Completed
MWO008468,MCH0071,LIN024,FAC008,,2024-01-13 03:20:12,2024-01-13 03:38:48,Preventive,Rising Temperature,Electrical Repair,0.31,5570.79,606.82,6177.61,TECH124,Completed
MWO008469,MCH0417,LIN001,FAC001,,2025-03-20 04:42:45,2025-03-20 10:52:21,Predictive,Calibration Due,Alignment,6.16,6101.65,7490.38,13592.03,TECH075,Completed
MWO008470,MCH0328,LIN024,FAC008,,2025-09-04 15:47:52,2025-09-04 19:07:04,Preventive,Tool Wear,Replace Component,3.32,31226.51,5509.16,36735.67,TECH091,Completed
MWO008471,MCH0173,LIN020,FAC007,,2023-05-23 15:15:24,2023-05-23 18:31:00,Preventive,Calibration Due,Calibration,3.26,3899.53,5353.42,9252.95,TECH035,Completed
MWO008472,MCH0525,LIN017,FAC006,,2023-03-20 13:25:12,2023-03-20 19:18:36,Corrective,High Vibration,Electrical Repair,5.89,25342.13,9265.93,34608.06,TECH070,Completed
MWO008473,MCH0571,LIN020,FAC007,,2023-06-25 05:16:49,2023-06-25 09:57:01,Predictive,Scheduled Service,Electrical Repair,4.67,11544.17,9436.74,20980.91,TECH071,Completed
MWO008474,MCH0162,LIN014,FAC005,,2023-10-12 11:05:29,2023-10-12 13:45:41,Corrective,Calibration Due,Electrical Repair,2.67,5813.99,4587.42,10401.41,TECH032,Completed
MWO008475,MCH0461,LIN007,FAC003,,2025-09-25 17:02:49,2025-09-25 17:20:13,Predictive,Rising Temperature,Lubrication,0.29,31554.37,589.52,32143.89,TECH069,Completed
MWO008476,MCH0597,LIN012,FAC004,,2025-11-01 12:57:12,2025-11-01 15:14:00,Preventive,Rising Temperature,Electrical Repair,2.28,30054.63,2818.02,32872.65,TECH118,Completed
MWO008477,MCH0600,LIN014,FAC005,,2026-05-01 05:03:45,2026-05-01 05:24:09,Preventive,Tool Wear,Replace Component,0.34,21571.43,557.21,22128.64,TECH129,Completed
MWO008478,MCH0538,LIN003,FAC001,,2023-03-30 16:36:22,2023-03-30 17:57:58,Preventive,Calibration Due,Lubrication,1.36,35905.45,1689.09,37594.54,TECH136,Completed
MWO008479,MCH0067,LIN005,FAC002,,2024-07-19 19:34:29,2024-07-19 23:42:53,Corrective,Rising Temperature,Lubrication,4.14,9488.57,5518.54,15007.11,TECH012,Completed
MWO008480,MCH0102,LIN015,FAC005,,2023-09-13 12:40:36,2023-09-13 17:15:24,Corrective,Calibration Due,Alignment,4.58,12076.67,10924.18,23000.85,TECH124,Completed
MWO008481,MCH0063,LIN013,FAC005,,2024-06-11 14:43:11,2024-06-12 03:44:59,Predictive,Calibration Due,Lubrication,13.03,69054.28,16462.48,85516.76,TECH042,Completed
MWO008482,MCH0007,LIN021,FAC007,,2024-04-16 11:12:12,2024-04-16 20:53:00,Predictive,Rising Temperature,Electrical Repair,9.68,5110.31,12901.47,18011.78,TECH066,Completed
MWO008483,MCH0523,LIN023,FAC008,,2023-02-10 02:32:28,2023-02-10 09:04:52,Predictive,Tool Wear,Replace Component,6.54,31964.27,7732.91,39697.18,TECH052,Completed
MWO008484,MCH0588,LIN006,FAC002,,2023-02-20 22:35:53,2023-02-20 23:01:41,Preventive,Rising Temperature,Replace Component,0.43,18554.94,529.81,19084.75,TECH040,Completed
MWO008485,MCH0209,LIN030,FAC010,,2023-11-28 08:36:42,2023-11-28 12:37:18,Preventive,High Vibration,Lubrication,4.01,10473.73,4255.71,14729.44,TECH049,Completed
MWO008486,MCH0406,LIN002,FAC001,,2026-05-20 15:48:12,2026-05-20 23:58:24,Preventive,High Vibration,Electrical Repair,8.17,23330.4,19538.23,42868.63,TECH093,Completed
MWO008487,MCH0426,LIN009,FAC003,,2023-05-23 10:21:24,2023-05-23 13:56:12,Preventive,Scheduled Service,Inspection,3.58,14213.49,7006.85,21220.34,TECH004,Completed
MWO008488,MCH0495,LIN009,FAC003,,2024-10-16 01:54:03,2024-10-16 05:03:03,Preventive,Calibration Due,Electrical Repair,3.15,16371.97,4524.39,20896.36,TECH052,Completed
MWO008489,MCH0004,LIN020,FAC007,,2024-11-01 16:11:22,2024-11-02 00:25:46,Preventive,Scheduled Service,Replace Component,8.24,7228.23,16790.31,24018.54,TECH023,Completed
MWO008490,MCH0513,LIN027,FAC009,,2024-04-08 03:01:08,2024-04-08 04:58:44,Predictive,High Vibration,Inspection,1.96,5509.12,4273.61,9782.73,TECH055,Completed
MWO008491,MCH0007,LIN021,FAC007,,2025-12-20 10:17:42,2025-12-20 13:15:18,Preventive,High Vibration,Calibration,2.96,7329.44,5349.59,12679.03,TECH014,Completed
MWO008492,MCH0586,LIN014,FAC005,,2023-02-19 05:51:42,2023-02-19 15:01:54,Corrective,High Vibration,Lubrication,9.17,17894.05,13790.91,31684.96,TECH140,In Progress
MWO008493,MCH0423,LIN009,FAC003,,2023-09-10 14:34:17,2023-09-10 15:01:17,Preventive,Oil Degradation,Calibration,0.45,60654.14,894.87,61549.01,TECH002,Completed
MWO008494,MCH0361,LIN024,FAC008,,2025-02-05 13:42:28,2025-02-05 18:19:04,Preventive,Oil Degradation,Alignment,4.61,17196.73,6375.38,23572.11,TECH052,Completed
MWO008495,MCH0070,LIN030,FAC010,,2023-08-09 09:15:18,2023-08-09 13:08:06,Preventive,Tool Wear,Inspection,3.88,5157.31,9040.1,14197.41,TECH018,Completed
MWO008496,MCH0309,LIN007,FAC003,,2023-03-21 11:01:32,2023-03-21 18:25:32,Preventive,Oil Degradation,Lubrication,7.4,12739.27,13584.53,26323.8,TECH122,Completed
MWO008497,MCH0577,LIN009,FAC003,,2023-07-17 09:17:21,2023-07-17 11:53:57,Predictive,Calibration Due,Calibration,2.61,11037.72,4933.48,15971.2,TECH079,Completed
MWO008498,MCH0462,LIN016,FAC006,,2023-12-16 19:58:03,2023-12-17 02:11:15,Preventive,Rising Temperature,Lubrication,6.22,22189.56,13011.4,35200.96,TECH055,Completed
MWO008499,MCH0134,LIN006,FAC002,,2023-09-08 04:15:57,2023-09-08 06:03:57,Corrective,Oil Degradation,Replace Component,1.8,10359.8,2489.42,12849.22,TECH101,Completed
MWO008500,MCH0407,LIN018,FAC006,,2023-02-08 01:15:41,2023-02-08 05:04:17,Corrective,Calibration Due,Inspection,3.81,20433.18,8897.45,29330.63,TECH133,In Progress
MWO008501,MCH0176,LIN008,FAC003,,2025-04-08 03:52:23,2025-04-08 11:37:23,Predictive,Oil Degradation,Replace Component,7.75,3741.83,12496.85,16238.68,TECH084,Completed
MWO008502,MCH0002,LIN009,FAC003,,2026-05-31 06:16:23,2026-05-31 07:42:47,Corrective,High Vibration,Replace Component,1.44,12334.92,2195.55,14530.47,TECH045,Completed
MWO008503,MCH0499,LIN017,FAC006,,2025-09-27 22:25:34,2025-09-28 00:22:34,Predictive,Rising Temperature,Lubrication,1.95,18274.79,2245.3,20520.09,TECH129,Completed
MWO008504,MCH0243,LIN001,FAC001,,2023-07-13 23:30:43,2023-07-14 03:01:55,Predictive,High Vibration,Inspection,3.52,5089.69,3468.62,8558.31,TECH024,Completed
MWO008505,MCH0426,LIN009,FAC003,,2025-10-05 06:16:44,2025-10-05 20:07:44,Preventive,Scheduled Service,Electrical Repair,13.85,6830.11,20077.4,26907.51,TECH052,Completed
MWO008506,MCH0358,LIN027,FAC009,,2024-06-29 17:10:28,2024-06-29 20:33:52,Preventive,Calibration Due,Lubrication,3.39,2965.51,7358.76,10324.27,TECH019,Completed
MWO008507,MCH0211,LIN018,FAC006,,2023-02-27 00:24:31,2023-02-27 08:10:43,Corrective,Rising Temperature,Lubrication,7.77,18853.28,11593.37,30446.65,TECH109,Completed
MWO008508,MCH0275,LIN008,FAC003,,2023-10-28 13:44:46,2023-10-28 19:33:58,Preventive,Rising Temperature,Inspection,5.82,20923.93,9509.29,30433.22,TECH111,Completed
MWO008509,MCH0234,LIN001,FAC001,,2023-10-05 15:56:43,2023-10-05 22:16:31,Corrective,Scheduled Service,Electrical Repair,6.33,13290.87,7264.9,20555.77,TECH095,In Progress
MWO008510,MCH0433,LIN022,FAC008,,2024-08-09 14:11:40,2024-08-09 16:31:28,Corrective,Oil Degradation,Electrical Repair,2.33,21250.27,4821.28,26071.55,TECH045,Completed
MWO008511,MCH0173,LIN020,FAC007,,2025-04-08 07:20:09,2025-04-08 18:10:33,Predictive,Rising Temperature,Electrical Repair,10.84,53534.82,21603.03,75137.85,TECH046,Completed
MWO008512,MCH0553,LIN013,FAC005,,2023-01-22 22:29:54,2023-01-22 23:30:30,Preventive,Rising Temperature,Electrical Repair,1.01,38113.18,1200.33,39313.51,TECH064,Completed
MWO008513,MCH0182,LIN025,FAC009,,2024-04-25 04:28:55,2024-04-25 07:27:43,Predictive,Scheduled Service,Calibration,2.98,28103.72,4881.73,32985.45,TECH104,Completed
MWO008514,MCH0512,LIN030,FAC010,,2025-09-09 03:46:50,2025-09-09 08:30:38,Corrective,Calibration Due,Inspection,4.73,21404.3,8551.58,29955.88,TECH137,In Progress
MWO008515,MCH0550,LIN019,FAC007,,2023-11-11 00:38:50,2023-11-11 04:34:38,Predictive,Tool Wear,Electrical Repair,3.93,7333.85,5621.52,12955.37,TECH009,Completed
MWO008516,MCH0039,LIN009,FAC003,,2023-11-25 04:25:56,2023-11-25 08:34:56,Predictive,High Vibration,Electrical Repair,4.15,2543.59,4737.38,7280.97,TECH085,Completed
MWO008517,MCH0562,LIN011,FAC004,,2025-08-31 00:50:51,2025-08-31 08:23:51,Preventive,Tool Wear,Electrical Repair,7.55,16706.96,16799.56,33506.52,TECH079,Completed
MWO008518,MCH0008,LIN015,FAC005,,2024-10-24 03:18:57,2024-10-24 11:02:45,Predictive,Scheduled Service,Lubrication,7.73,23506.36,8265.01,31771.37,TECH061,Completed
MWO008519,MCH0010,LIN011,FAC004,,2024-09-05 20:03:09,2024-09-05 20:33:45,Preventive,Tool Wear,Replace Component,0.51,2198.46,519.34,2717.8,TECH078,Completed
MWO008520,MCH0269,LIN002,FAC001,,2023-10-06 04:09:51,2023-10-06 04:42:15,Preventive,High Vibration,Inspection,0.54,28193.0,1238.4,29431.4,TECH113,In Progress
MWO008521,MCH0054,LIN006,FAC002,,2025-10-04 12:05:18,2025-10-05 02:38:54,Preventive,Oil Degradation,Replace Component,14.56,4612.87,32650.25,37263.12,TECH125,Completed
MWO008522,MCH0390,LIN011,FAC004,,2023-07-27 05:42:07,2023-07-27 09:43:55,Predictive,Scheduled Service,Lubrication,4.03,27602.74,9463.73,37066.47,TECH004,In Progress
MWO008523,MCH0573,LIN004,FAC002,,2023-06-04 13:42:35,2023-06-04 18:11:59,Preventive,Calibration Due,Calibration,4.49,7821.91,7321.2,15143.11,TECH013,In Progress
MWO008524,MCH0392,LIN005,FAC002,,2023-09-16 03:17:44,2023-09-16 13:08:44,Preventive,Rising Temperature,Lubrication,9.85,15492.25,18445.04,33937.29,TECH012,Completed
MWO008525,MCH0282,LIN001,FAC001,,2025-08-11 04:45:32,2025-08-11 05:55:08,Predictive,High Vibration,Replace Component,1.16,4797.92,2151.4,6949.32,TECH085,Completed
MWO008526,MCH0137,LIN006,FAC002,,2025-09-26 09:45:47,2025-09-26 16:11:35,Predictive,Calibration Due,Electrical Repair,6.43,12967.5,11378.53,24346.03,TECH005,Completed
MWO008527,MCH0542,LIN004,FAC002,,2023-07-18 02:30:08,2023-07-18 07:00:44,Predictive,Rising Temperature,Alignment,4.51,40805.82,7746.33,48552.15,TECH003,Completed
MWO008528,MCH0210,LIN004,FAC002,,2024-03-09 21:41:40,2024-03-10 03:38:04,Preventive,Rising Temperature,Calibration,5.94,5318.57,12887.88,18206.45,TECH039,Completed
MWO008529,MCH0517,LIN005,FAC002,,2023-11-10 19:21:26,2023-11-11 04:48:26,Preventive,Tool Wear,Replace Component,9.45,9254.05,13717.62,22971.67,TECH050,Completed
MWO008530,MCH0356,LIN005,FAC002,,2025-08-30 04:37:30,2025-08-30 05:03:54,Predictive,Scheduled Service,Replace Component,0.44,2552.46,519.37,3071.83,TECH007,Completed
MWO008531,MCH0513,LIN027,FAC009,,2023-07-30 13:00:51,2023-07-30 17:39:15,Predictive,Scheduled Service,Calibration,4.64,791.32,10661.13,11452.45,TECH049,Completed
MWO008532,MCH0555,LIN021,FAC007,,2025-05-12 07:55:03,2025-05-12 14:04:03,Preventive,Scheduled Service,Electrical Repair,6.15,13180.51,8025.02,21205.53,TECH085,Completed
MWO008533,MCH0372,LIN025,FAC009,,2023-11-26 05:27:19,2023-11-26 05:46:31,Preventive,Calibration Due,Alignment,0.32,8959.68,334.55,9294.23,TECH028,Completed
MWO008534,MCH0591,LIN016,FAC006,,2023-08-05 02:25:39,2023-08-05 05:55:03,Preventive,Calibration Due,Lubrication,3.49,11440.52,6668.44,18108.96,TECH112,Completed
MWO008535,MCH0347,LIN015,FAC005,,2023-01-03 06:42:28,2023-01-03 09:02:16,Corrective,High Vibration,Electrical Repair,2.33,13285.5,2811.09,16096.59,TECH064,Completed
MWO008536,MCH0550,LIN019,FAC007,,2025-08-03 12:52:00,2025-08-03 16:02:12,Preventive,Calibration Due,Alignment,3.17,26871.01,6435.24,33306.25,TECH082,Completed
MWO008537,MCH0048,LIN024,FAC008,,2023-12-15 21:56:46,2023-12-16 01:25:34,Predictive,Rising Temperature,Electrical Repair,3.48,50068.44,6919.86,56988.3,TECH090,Completed
MWO008538,MCH0016,LIN009,FAC003,,2024-02-14 10:30:53,2024-02-14 14:36:17,Preventive,Rising Temperature,Replace Component,4.09,3300.8,5547.3,8848.1,TECH060,Completed
MWO008539,MCH0388,LIN011,FAC004,,2024-07-26 06:24:40,2024-07-26 11:54:40,Predictive,Scheduled Service,Lubrication,5.5,32967.81,10873.38,43841.19,TECH047,Completed
MWO008540,MCH0101,LIN022,FAC008,,2024-08-12 12:38:41,2024-08-12 15:28:29,Preventive,Rising Temperature,Inspection,2.83,5559.44,6304.37,11863.81,TECH075,Completed
MWO008541,MCH0332,LIN025,FAC009,,2026-06-01 06:28:15,2026-06-01 08:35:27,Preventive,Rising Temperature,Alignment,2.12,29443.53,3328.04,32771.57,TECH049,Completed
MWO008542,MCH0499,LIN017,FAC006,,2024-01-20 21:10:45,2024-01-20 23:17:57,Preventive,Scheduled Service,Alignment,2.12,79930.49,4499.35,84429.84,TECH074,Completed
MWO008543,MCH0093,LIN027,FAC009,,2026-04-06 19:41:26,2026-04-07 03:04:50,Preventive,Calibration Due,Inspection,7.39,5128.76,16035.98,21164.74,TECH048,Completed
MWO008544,MCH0338,LIN015,FAC005,,2025-09-25 22:04:28,2025-09-26 08:02:40,Predictive,Rising Temperature,Replace Component,9.97,5110.01,10564.12,15674.13,TECH077,Completed
MWO008545,MCH0023,LIN005,FAC002,,2023-10-22 20:17:01,2023-10-23 06:44:37,Preventive,Scheduled Service,Inspection,10.46,38156.66,22788.36,60945.02,TECH120,Completed
MWO008546,MCH0256,LIN005,FAC002,,2023-04-06 15:34:04,2023-04-06 16:48:28,Corrective,Calibration Due,Inspection,1.24,15420.4,2132.94,17553.34,TECH056,Completed
MWO008547,MCH0425,LIN014,FAC005,,2023-08-16 16:51:32,2023-08-17 04:55:44,Preventive,High Vibration,Calibration,12.07,18450.48,20581.29,39031.77,TECH005,Completed
MWO008548,MCH0442,LIN001,FAC001,,2023-04-14 19:42:21,2023-04-14 22:05:09,Preventive,Oil Degradation,Calibration,2.38,11518.48,4117.7,15636.18,TECH116,Completed
MWO008549,MCH0267,LIN013,FAC005,,2024-04-20 07:16:06,2024-04-20 10:47:54,Preventive,Rising Temperature,Inspection,3.53,17165.92,6280.32,23446.24,TECH044,Completed
MWO008550,MCH0230,LIN017,FAC006,,2025-11-08 17:43:07,2025-11-09 00:28:43,Preventive,Rising Temperature,Lubrication,6.76,11323.88,10993.08,22316.96,TECH054,Completed
MWO008551,MCH0542,LIN004,FAC002,,2026-06-03 10:38:07,2026-06-03 22:39:19,Corrective,Oil Degradation,Lubrication,12.02,35585.73,18648.87,54234.6,TECH059,Completed
MWO008552,MCH0351,LIN021,FAC007,,2025-07-23 06:05:22,2025-07-23 08:23:22,Predictive,Calibration Due,Electrical Repair,2.3,14632.99,2938.91,17571.9,TECH091,Completed
MWO008553,MCH0280,LIN023,FAC008,,2023-10-28 13:06:32,2023-10-28 23:17:20,Preventive,Scheduled Service,Replace Component,10.18,16408.63,19621.56,36030.19,TECH138,Completed
MWO008554,MCH0271,LIN005,FAC002,,2024-03-24 05:06:33,2024-03-24 06:29:21,Preventive,High Vibration,Alignment,1.38,17292.19,2250.99,19543.18,TECH014,Completed
MWO008555,MCH0526,LIN028,FAC010,,2023-02-11 05:55:19,2023-02-11 10:51:07,Preventive,High Vibration,Alignment,4.93,15251.05,7471.46,22722.51,TECH076,Cancelled
MWO008556,MCH0594,LIN016,FAC006,,2024-12-22 09:31:55,2024-12-22 16:52:19,Preventive,Oil Degradation,Lubrication,7.34,24002.98,10259.76,34262.74,TECH107,Completed
MWO008557,MCH0373,LIN011,FAC004,,2023-04-30 12:13:58,2023-04-30 14:36:10,Predictive,Oil Degradation,Electrical Repair,2.37,7036.08,3432.38,10468.46,TECH002,Completed
MWO008558,MCH0105,LIN004,FAC002,,2025-08-04 20:15:47,2025-08-04 23:13:59,Preventive,Scheduled Service,Alignment,2.97,19828.45,5216.34,25044.79,TECH122,Completed
MWO008559,MCH0131,LIN006,FAC002,,2024-07-15 06:17:11,2024-07-15 11:03:23,Corrective,Calibration Due,Inspection,4.77,15619.74,5080.18,20699.92,TECH011,Completed
MWO008560,MCH0522,LIN024,FAC008,,2023-01-22 00:14:58,2023-01-22 01:15:34,Predictive,Calibration Due,Alignment,1.01,18018.54,1612.55,19631.09,TECH095,Completed
MWO008561,MCH0025,LIN017,FAC006,,2025-01-14 23:05:25,2025-01-15 03:30:01,Preventive,Oil Degradation,Calibration,4.41,37724.91,7933.65,45658.56,TECH097,Completed
MWO008562,MCH0356,LIN005,FAC002,,2025-12-01 00:26:33,2025-12-01 06:32:33,Preventive,High Vibration,Inspection,6.1,2222.72,13987.12,16209.84,TECH137,Completed
MWO008563,MCH0436,LIN013,FAC005,,2023-09-15 10:27:38,2023-09-15 13:15:38,Predictive,High Vibration,Replace Component,2.8,10923.47,6487.21,17410.68,TECH123,Completed
MWO008564,MCH0260,LIN005,FAC002,,2024-02-20 21:25:52,2024-02-21 00:45:04,Corrective,Calibration Due,Alignment,3.32,26888.97,4331.09,31220.06,TECH031,Completed
MWO008565,MCH0256,LIN005,FAC002,,2024-10-11 05:28:57,2024-10-11 07:41:33,Corrective,Oil Degradation,Inspection,2.21,44384.12,4919.86,49303.98,TECH100,Completed
MWO008566,MCH0071,LIN024,FAC008,,2023-05-14 12:25:53,2023-05-14 12:58:53,Preventive,Calibration Due,Calibration,0.55,25397.39,853.0,26250.39,TECH123,Completed
