failure_event_id,machine_id,line_id,factory_id,failure_timestamp,failure_mode,failure_severity,sensor_precursor_days,repair_duration_hours,estimated_failure_loss_inr,resolution_status
FLR002753,MCH0019,LIN029,FAC010,2023-05-30 00:08:44,Excessive Vibration,Major,4,3.06,250714.48,Resolved
FLR002754,MCH0483,LIN029,FAC010,2023-02-11 21:12:36,Lubrication Failure,Critical,7,13.76,872125.23,Resolved
FLR002755,MCH0099,LIN011,FAC004,2024-07-16 06:51:25,Tool Wear,Major,5,3.22,293550.6,Resolved
FLR002756,MCH0514,LIN029,FAC010,2024-07-24 07:01:20,Sensor Failure,Major,6,9.74,627828.56,Resolved
FLR002757,MCH0509,LIN021,FAC007,2023-05-09 04:55:18,Hydraulic Leak,Critical,5,28.34,3335867.44,Resolved
FLR002758,MCH0048,LIN024,FAC008,2025-11-11 23:39:54,Tool Wear,Critical,4,11.47,436629.41,Open
FLR002759,MCH0073,LIN002,FAC001,2025-11-28 03:24:12,Lubrication Failure,Major,1,5.37,173003.22,Resolved
FLR002760,MCH0402,LIN028,FAC010,2024-12-24 19:13:34,Lubrication Failure,Minor,6,6.75,481158.03,Open
FLR002761,MCH0453,LIN010,FAC004,2025-05-16 02:37:43,Lubrication Failure,Major,1,9.79,650401.27,Resolved
FLR002762,MCH0487,LIN023,FAC008,2024-04-12 20:56:00,Bearing Failure,Major,7,1.57,168015.68,Resolved
FLR002763,MCH0415,LIN008,FAC003,2023-04-05 06:33:41,Excessive Vibration,Minor,3,2.67,89748.7,Resolved
FLR002764,MCH0040,LIN003,FAC001,2026-01-31 05:26:16,Tool Wear,Critical,7,12.76,1273858.36,Resolved
FLR002765,MCH0142,LIN023,FAC008,2026-04-28 05:52:49,Electrical Fault,Minor,2,3.43,329786.34,Resolved
FLR002766,MCH0567,LIN016,FAC006,2026-03-28 23:14:53,Bearing Failure,Major,7,5.05,156464.44,Resolved
FLR002767,MCH0504,LIN008,FAC003,2025-03-26 16:27:34,Sensor Failure,Minor,5,4.59,431330.16,Resolved
FLR002768,MCH0078,LIN001,FAC001,2024-03-12 23:55:03,Excessive Vibration,Critical,1,20.55,1962510.7,Resolved
FLR002769,MCH0015,LIN014,FAC005,2024-02-12 12:39:17,Sensor Failure,Major,7,10.0,875197.63,Resolved
FLR002770,MCH0172,LIN008,FAC003,2023-03-04 04:03:28,Hydraulic Leak,Major,7,5.01,208005.06,Resolved
FLR002771,MCH0376,LIN005,FAC002,2023-07-03 19:37:34,Tool Wear,Major,1,2.62,198155.14,Resolved
FLR002772,MCH0158,LIN027,FAC009,2026-03-06 23:43:17,Sensor Failure,Major,1,5.0,187270.97,Open
FLR002773,MCH0497,LIN029,FAC010,2023-08-07 20:01:04,Electrical Fault,Minor,1,2.58,199413.33,Resolved
FLR002774,MCH0013,LIN023,FAC008,2024-08-30 17:25:01,Tool Wear,Major,4,5.59,201073.82,Open
FLR002775,MCH0470,LIN002,FAC001,2025-09-01 14:20:56,Tool Wear,Major,1,1.56,91181.4,Resolved
FLR002776,MCH0437,LIN015,FAC005,2024-02-24 16:40:34,Sensor Failure,Minor,4,9.89,268811.56,Resolved
FLR002777,MCH0022,LIN024,FAC008,2025-12-11 16:44:02,Bearing Failure,Minor,5,5.6,408229.55,Resolved
FLR002778,MCH0322,LIN010,FAC004,2025-12-17 17:54:14,Overheating,Major,7,8.2,311984.24,Resolved
FLR002779,MCH0362,LIN007,FAC003,2026-04-12 10:11:36,Bearing Failure,Minor,2,4.79,368968.35,Resolved
FLR002780,MCH0045,LIN029,FAC010,2025-01-19 15:10:11,Lubrication Failure,Minor,3,8.1,828895.98,Resolved
FLR002781,MCH0009,LIN026,FAC009,2024-03-27 11:03:24,Lubrication Failure,Minor,2,8.64,597682.0,Resolved
FLR002782,MCH0099,LIN011,FAC004,2023-05-14 12:04:58,Sensor Failure,Major,3,4.11,484262.53,Resolved
FLR002783,MCH0387,LIN005,FAC002,2025-10-04 08:05:01,Bearing Failure,Critical,2,14.27,1336718.72,Resolved
FLR002784,MCH0220,LIN023,FAC008,2024-02-06 19:25:06,Excessive Vibration,Critical,1,16.56,767443.45,Resolved
FLR002785,MCH0579,LIN003,FAC001,2025-05-25 17:23:05,Electrical Fault,Critical,4,14.67,695390.79,Resolved
FLR002786,MCH0157,LIN029,FAC010,2025-02-26 14:05:50,Hydraulic Leak,Minor,1,4.06,460193.55,Resolved
FLR002787,MCH0291,LIN022,FAC008,2023-04-19 17:38:53,Bearing Failure,Major,1,17.67,2025361.57,Resolved
FLR002788,MCH0114,LIN004,FAC002,2023-01-10 06:00:30,Lubrication Failure,Minor,2,4.53,294669.56,Resolved
FLR002789,MCH0022,LIN024,FAC008,2026-06-12 05:41:30,Bearing Failure,Major,1,4.01,120445.25,Open
FLR002790,MCH0107,LIN010,FAC004,2024-07-30 00:50:33,Hydraulic Leak,Major,6,4.1,206511.7,Resolved
FLR002791,MCH0164,LIN029,FAC010,2024-01-14 01:29:37,Overheating,Critical,4,12.46,931769.93,Resolved
FLR002792,MCH0493,LIN008,FAC003,2025-10-20 16:53:38,Excessive Vibration,Minor,4,2.45,212372.02,Resolved
FLR002793,MCH0490,LIN018,FAC006,2024-11-11 18:59:05,Bearing Failure,Major,2,7.64,905603.0,Open
FLR002794,MCH0268,LIN013,FAC005,2026-04-08 17:52:13,Electrical Fault,Major,4,4.99,458865.76,Resolved
FLR002795,MCH0121,LIN008,FAC003,2023-07-08 19:18:10,Lubrication Failure,Critical,3,19.93,2085888.74,Open
FLR002796,MCH0192,LIN007,FAC003,2025-04-02 05:31:41,Hydraulic Leak,Major,7,6.97,613476.46,Resolved
FLR002797,MCH0259,LIN026,FAC009,2025-01-17 09:50:26,Overheating,Major,5,5.72,255499.4,Open
FLR002798,MCH0305,LIN003,FAC001,2023-01-28 11:56:07,Excessive Vibration,Critical,4,11.75,968894.33,Resolved
FLR002799,MCH0567,LIN016,FAC006,2026-06-26 08:38:26,Excessive Vibration,Critical,2,9.78,476624.03,Resolved
FLR002800,MCH0166,LIN004,FAC002,2025-04-30 20:14:56,Electrical Fault,Critical,6,16.09,1274095.23,Open
FLR002801,MCH0529,LIN014,FAC005,2023-01-09 20:35:01,Electrical Fault,Major,1,6.29,395844.7,Resolved
FLR002802,MCH0095,LIN022,FAC008,2024-06-25 14:55:24,Bearing Failure,Major,6,9.98,382864.25,Resolved
FLR002803,MCH0330,LIN023,FAC008,2023-07-15 23:59:42,Lubrication Failure,Minor,6,6.59,512376.66,Resolved
FLR002804,MCH0062,LIN011,FAC004,2024-06-28 04:37:29,Bearing Failure,Major,2,16.69,1877818.94,Resolved
FLR002805,MCH0283,LIN027,FAC009,2025-10-23 21:32:28,Sensor Failure,Major,1,6.19,257669.55,Resolved
FLR002806,MCH0099,LIN011,FAC004,2026-01-21 09:49:17,Tool Wear,Critical,4,14.39,466732.25,Open
FLR002807,MCH0415,LIN008,FAC003,2023-12-13 10:52:58,Lubrication Failure,Major,3,5.09,313787.24,Resolved
FLR002808,MCH0159,LIN014,FAC005,2024-03-29 05:32:59,Excessive Vibration,Major,4,5.45,161082.58,Resolved
FLR002809,MCH0245,LIN030,FAC010,2023-08-15 22:18:14,Sensor Failure,Major,6,4.79,310699.52,Open
FLR002810,MCH0172,LIN008,FAC003,2024-01-31 22:00:51,Electrical Fault,Critical,4,11.87,1360540.72,Resolved
FLR002811,MCH0086,LIN003,FAC001,2024-04-17 13:19:40,Lubrication Failure,Major,3,3.42,184280.77,Open
FLR002812,MCH0143,LIN020,FAC007,2026-05-31 03:00:09,Tool Wear,Major,1,6.53,362931.4,Resolved
FLR002813,MCH0013,LIN023,FAC008,2025-12-23 08:56:27,Tool Wear,Major,2,3.18,202408.14,Resolved
FLR002814,MCH0150,LIN008,FAC003,2025-09-18 00:14:31,Excessive Vibration,Major,4,3.29,260591.56,Resolved
FLR002815,MCH0110,LIN002,FAC001,2024-03-16 18:08:30,Hydraulic Leak,Major,2,6.76,447989.21,Resolved
FLR002816,MCH0126,LIN009,FAC003,2023-08-29 15:06:55,Sensor Failure,Critical,6,10.76,968099.32,Resolved
FLR002817,MCH0565,LIN024,FAC008,2024-03-21 21:09:21,Electrical Fault,Critical,4,13.93,1006453.59,Open
FLR002818,MCH0126,LIN009,FAC003,2024-06-23 20:04:47,Excessive Vibration,Minor,1,11.32,871544.22,Resolved
FLR002819,MCH0030,LIN022,FAC008,2023-11-14 05:30:42,Electrical Fault,Major,4,6.84,300403.12,Open
FLR002820,MCH0413,LIN022,FAC008,2023-02-03 13:36:26,Tool Wear,Minor,6,12.26,1174799.45,Resolved
FLR002821,MCH0117,LIN013,FAC005,2025-07-01 19:43:35,Overheating,Major,2,4.46,157415.69,Resolved
FLR002822,MCH0116,LIN010,FAC004,2024-12-29 16:09:13,Hydraulic Leak,Major,2,6.04,701368.29,Resolved
FLR002823,MCH0011,LIN013,FAC005,2023-06-17 01:54:57,Hydraulic Leak,Critical,5,10.99,412434.83,Resolved
FLR002824,MCH0441,LIN020,FAC007,2024-02-19 23:19:13,Tool Wear,Major,7,1.62,123042.48,Resolved
FLR002825,MCH0093,LIN027,FAC009,2025-07-07 21:06:58,Excessive Vibration,Minor,6,3.29,157651.18,Resolved
FLR002826,MCH0379,LIN027,FAC009,2025-10-31 13:21:18,Bearing Failure,Major,2,10.05,408789.4,Resolved
FLR002827,MCH0506,LIN001,FAC001,2025-06-29 00:41:14,Overheating,Minor,4,1.46,61736.06,Open
FLR002828,MCH0085,LIN020,FAC007,2024-09-04 07:04:31,Tool Wear,Minor,4,2.24,113908.33,Resolved
FLR002829,MCH0393,LIN019,FAC007,2023-08-21 05:58:19,Sensor Failure,Critical,4,15.34,1836836.76,Resolved
FLR002830,MCH0093,LIN027,FAC009,2024-05-26 02:27:30,Tool Wear,Major,5,16.65,706044.36,Resolved
FLR002831,MCH0235,LIN025,FAC009,2024-12-19 14:30:26,Bearing Failure,Critical,7,11.68,1291603.61,Resolved
FLR002832,MCH0394,LIN001,FAC001,2025-04-20 07:31:57,Tool Wear,Major,1,10.34,697026.38,Resolved
FLR002833,MCH0588,LIN006,FAC002,2024-01-03 00:00:08,Lubrication Failure,Minor,5,10.03,1070594.19,Resolved
FLR002834,MCH0028,LIN004,FAC002,2025-04-13 20:54:30,Overheating,Critical,2,24.59,953240.17,Resolved
FLR002835,MCH0485,LIN007,FAC003,2023-03-24 23:58:54,Electrical Fault,Major,7,8.55,528815.37,Resolved
FLR002836,MCH0477,LIN007,FAC003,2025-08-30 07:23:56,Tool Wear,Critical,3,13.38,1168345.55,Resolved
FLR002837,MCH0312,LIN015,FAC005,2025-02-15 09:41:40,Lubrication Failure,Major,4,8.74,761265.7,Resolved
FLR002838,MCH0526,LIN028,FAC010,2025-05-03 17:36:49,Lubrication Failure,Minor,1,3.63,282792.83,Resolved
FLR002839,MCH0143,LIN020,FAC007,2025-11-25 06:21:46,Tool Wear,Major,1,6.68,249997.06,Resolved
FLR002840,MCH0024,LIN022,FAC008,2025-05-30 15:07:34,Overheating,Critical,7,20.1,605521.75,Resolved
FLR002841,MCH0187,LIN006,FAC002,2023-08-25 16:21:25,Overheating,Minor,4,6.24,495399.56,Open
FLR002842,MCH0038,LIN022,FAC008,2024-02-11 19:18:08,Sensor Failure,Major,2,16.3,991776.04,Resolved
FLR002843,MCH0100,LIN014,FAC005,2024-12-01 23:21:07,Lubrication Failure,Critical,4,13.51,1009613.16,Resolved
FLR002844,MCH0142,LIN023,FAC008,2024-08-13 14:31:06,Lubrication Failure,Minor,6,11.67,779753.77,Resolved
FLR002845,MCH0032,LIN023,FAC008,2024-10-02 06:20:28,Electrical Fault,Minor,2,6.81,475474.39,Resolved
FLR002846,MCH0444,LIN012,FAC004,2023-06-08 03:08:47,Bearing Failure,Major,7,3.12,123473.24,Resolved
FLR002847,MCH0217,LIN009,FAC003,2024-09-21 04:48:24,Excessive Vibration,Major,5,5.36,366405.75,Resolved
FLR002848,MCH0302,LIN016,FAC006,2023-08-23 09:41:24,Lubrication Failure,Critical,1,34.15,915791.03,Resolved
FLR002849,MCH0365,LIN014,FAC005,2023-09-03 14:27:21,Lubrication Failure,Minor,5,5.27,594698.71,Resolved
FLR002850,MCH0188,LIN004,FAC002,2023-07-18 21:22:07,Electrical Fault,Major,2,4.11,219599.63,Resolved
FLR002851,MCH0270,LIN013,FAC005,2023-01-01 20:12:10,Excessive Vibration,Minor,6,7.04,277021.91,Open
FLR002852,MCH0323,LIN027,FAC009,2024-10-02 22:11:59,Sensor Failure,Major,5,10.47,558314.08,Resolved
FLR002853,MCH0538,LIN003,FAC001,2025-09-30 17:26:10,Hydraulic Leak,Critical,4,15.49,670939.3,Resolved
FLR002854,MCH0463,LIN018,FAC006,2024-10-20 16:49:17,Tool Wear,Major,7,2.43,253581.7,Open
FLR002855,MCH0517,LIN005,FAC002,2023-01-21 19:37:03,Excessive Vibration,Minor,7,6.97,547014.06,Resolved
FLR002856,MCH0544,LIN003,FAC001,2024-02-23 19:55:51,Sensor Failure,Major,3,5.98,220643.59,Resolved
FLR002857,MCH0472,LIN011,FAC004,2025-11-26 14:21:57,Lubrication Failure,Minor,1,1.61,180530.52,Resolved
FLR002858,MCH0312,LIN015,FAC005,2024-05-06 01:46:02,Bearing Failure,Critical,3,15.39,420735.38,Resolved
FLR002859,MCH0574,LIN029,FAC010,2023-12-03 07:41:47,Sensor Failure,Critical,7,9.37,992019.09,Resolved
FLR002860,MCH0107,LIN010,FAC004,2024-09-16 10:58:41,Sensor Failure,Critical,7,12.92,688759.0,Open
FLR002861,MCH0515,LIN012,FAC004,2024-12-30 00:41:17,Electrical Fault,Major,6,4.79,528034.27,Resolved
FLR002862,MCH0357,LIN029,FAC010,2024-11-02 20:47:55,Hydraulic Leak,Major,7,9.0,287105.1,Resolved
FLR002863,MCH0419,LIN008,FAC003,2024-05-06 00:10:11,Electrical Fault,Major,3,0.71,74661.25,Resolved
FLR002864,MCH0169,LIN003,FAC001,2023-01-05 16:49:21,Bearing Failure,Minor,3,2.5,93848.53,Resolved
FLR002865,MCH0529,LIN014,FAC005,2025-12-15 17:55:03,Bearing Failure,Critical,7,8.85,907373.52,Open
FLR002866,MCH0027,LIN014,FAC005,2024-09-26 04:24:33,Excessive Vibration,Major,2,13.39,1148552.63,Open
FLR002867,MCH0342,LIN026,FAC009,2024-01-12 02:53:50,Overheating,Major,1,6.57,788224.16,Resolved
FLR002868,MCH0367,LIN007,FAC003,2024-07-09 03:59:06,Hydraulic Leak,Major,4,12.03,1208942.64,Open
FLR002869,MCH0519,LIN030,FAC010,2025-06-05 07:08:39,Hydraulic Leak,Minor,3,3.28,363457.41,Resolved
FLR002870,MCH0268,LIN013,FAC005,2025-11-11 06:04:08,Excessive Vibration,Major,4,7.76,290862.31,Open
FLR002871,MCH0361,LIN024,FAC008,2025-09-23 13:03:32,Tool Wear,Major,4,12.57,846605.37,Resolved
FLR002872,MCH0186,LIN010,FAC004,2024-09-30 13:40:08,Lubrication Failure,Major,3,2.65,180341.79,Resolved
FLR002873,MCH0061,LIN026,FAC009,2023-06-19 00:40:07,Bearing Failure,Critical,6,8.96,694193.66,Open
FLR002874,MCH0196,LIN005,FAC002,2024-10-11 10:58:42,Lubrication Failure,Major,4,6.66,545756.14,Open
FLR002875,MCH0105,LIN004,FAC002,2025-07-14 13:21:43,Tool Wear,Critical,1,11.0,671089.23,Open
FLR002876,MCH0151,LIN020,FAC007,2024-11-02 08:52:50,Electrical Fault,Minor,6,4.61,364427.37,Open
FLR002877,MCH0418,LIN013,FAC005,2025-05-25 12:18:19,Hydraulic Leak,Major,6,6.08,172694.38,Resolved
FLR002878,MCH0394,LIN001,FAC001,2024-10-11 07:15:32,Lubrication Failure,Major,6,5.35,432821.54,Resolved
FLR002879,MCH0559,LIN019,FAC007,2024-06-17 10:54:20,Overheating,Minor,4,2.64,196539.9,Resolved
FLR002880,MCH0408,LIN009,FAC003,2024-07-17 06:39:16,Tool Wear,Minor,3,18.42,1731054.62,Resolved
FLR002881,MCH0154,LIN006,FAC002,2023-09-09 11:46:23,Electrical Fault,Major,3,6.5,668418.7,Resolved
FLR002882,MCH0412,LIN021,FAC007,2025-01-15 00:38:29,Tool Wear,Critical,7,12.6,1155232.67,Resolved
FLR002883,MCH0302,LIN016,FAC006,2025-10-11 06:16:20,Excessive Vibration,Major,7,13.59,438946.61,Resolved
FLR002884,MCH0366,LIN019,FAC007,2025-08-14 09:12:12,Hydraulic Leak,Minor,3,13.57,395259.02,Resolved
FLR002885,MCH0004,LIN020,FAC007,2023-10-13 08:37:16,Sensor Failure,Minor,7,1.36,159384.75,Open
FLR002886,MCH0309,LIN007,FAC003,2026-05-18 22:26:06,Overheating,Critical,5,11.01,522458.87,Open
FLR002887,MCH0231,LIN008,FAC003,2023-07-04 20:35:18,Tool Wear,Minor,4,2.45,200740.97,Open
FLR002888,MCH0211,LIN018,FAC006,2023-05-19 12:46:31,Bearing Failure,Minor,1,2.31,119996.97,Resolved
FLR002889,MCH0215,LIN014,FAC005,2025-01-11 03:05:08,Hydraulic Leak,Minor,6,6.8,526609.64,Resolved
FLR002890,MCH0537,LIN013,FAC005,2023-05-05 00:13:06,Lubrication Failure,Major,4,6.88,294977.8,Resolved
FLR002891,MCH0289,LIN010,FAC004,2024-05-11 09:02:58,Lubrication Failure,Major,1,1.62,175408.08,Resolved
FLR002892,MCH0115,LIN002,FAC001,2025-10-29 14:57:53,Electrical Fault,Major,4,1.3,45677.92,Resolved
FLR002893,MCH0197,LIN001,FAC001,2024-01-02 14:52:43,Excessive Vibration,Critical,3,15.62,645577.54,Resolved
FLR002894,MCH0386,LIN012,FAC004,2026-05-23 15:30:07,Sensor Failure,Major,3,12.34,1153202.33,Open
FLR002895,MCH0434,LIN011,FAC004,2023-12-22 09:07:13,Lubrication Failure,Major,2,4.16,490894.82,Open
FLR002896,MCH0419,LIN008,FAC003,2024-04-05 13:12:11,Sensor Failure,Major,4,4.07,216363.58,Resolved
FLR002897,MCH0265,LIN011,FAC004,2023-07-24 00:56:41,Bearing Failure,Minor,5,4.66,464382.14,Resolved
FLR002898,MCH0279,LIN001,FAC001,2023-11-02 01:04:28,Bearing Failure,Minor,7,1.93,197375.38,Resolved
FLR002899,MCH0338,LIN015,FAC005,2026-01-22 08:59:15,Tool Wear,Minor,2,2.99,312134.02,Resolved
FLR002900,MCH0268,LIN013,FAC005,2024-10-05 08:57:50,Bearing Failure,Minor,2,3.69,297266.1,Resolved
FLR002901,MCH0512,LIN030,FAC010,2023-10-09 02:10:48,Sensor Failure,Critical,5,12.56,888949.37,Resolved
FLR002902,MCH0531,LIN021,FAC007,2023-05-24 10:45:56,Bearing Failure,Minor,4,6.33,276099.9,Open
FLR002903,MCH0315,LIN015,FAC005,2026-03-12 06:32:38,Sensor Failure,Major,2,4.13,452498.85,Resolved
FLR002904,MCH0180,LIN011,FAC004,2026-04-12 11:41:21,Tool Wear,Major,3,3.78,315534.23,Resolved
FLR002905,MCH0547,LIN005,FAC002,2024-06-30 22:10:19,Sensor Failure,Major,2,3.04,306878.94,Resolved
FLR002906,MCH0551,LIN025,FAC009,2025-09-10 23:17:02,Overheating,Major,3,8.42,821550.5,Resolved
FLR002907,MCH0167,LIN020,FAC007,2023-07-01 14:21:39,Sensor Failure,Critical,2,11.65,615095.14,Resolved
FLR002908,MCH0221,LIN027,FAC009,2024-11-27 23:06:52,Tool Wear,Major,2,7.29,407604.59,Resolved
FLR002909,MCH0510,LIN023,FAC008,2023-01-17 05:10:29,Hydraulic Leak,Major,3,12.34,1043456.22,Resolved
FLR002910,MCH0369,LIN012,FAC004,2026-04-29 23:54:52,Sensor Failure,Major,5,13.91,760219.72,Resolved
FLR002911,MCH0450,LIN022,FAC008,2026-06-04 10:32:32,Tool Wear,Critical,7,14.08,1330071.08,Resolved
FLR002912,MCH0005,LIN010,FAC004,2025-09-25 22:30:25,Hydraulic Leak,Critical,6,14.0,1144673.96,Resolved
FLR002913,MCH0466,LIN005,FAC002,2025-10-09 23:43:44,Electrical Fault,Major,6,3.03,294349.71,Resolved
FLR002914,MCH0196,LIN005,FAC002,2026-02-02 23:53:48,Sensor Failure,Minor,5,2.52,164015.07,Resolved
FLR002915,MCH0534,LIN027,FAC009,2026-05-06 22:24:18,Hydraulic Leak,Minor,1,3.9,266600.74,Resolved
FLR002916,MCH0216,LIN028,FAC010,2023-01-27 20:24:30,Overheating,Major,6,5.44,288848.82,Open
FLR002917,MCH0429,LIN004,FAC002,2023-05-16 11:58:38,Electrical Fault,Minor,2,6.71,417242.22,Resolved
FLR002918,MCH0173,LIN020,FAC007,2026-05-09 11:07:08,Bearing Failure,Minor,3,5.69,230298.17,Resolved
FLR002919,MCH0488,LIN023,FAC008,2023-02-26 22:50:34,Tool Wear,Minor,5,2.54,234255.86,Resolved
FLR002920,MCH0281,LIN027,FAC009,2024-03-20 10:35:51,Tool Wear,Minor,3,9.21,466252.2,Resolved
FLR002921,MCH0162,LIN014,FAC005,2023-11-04 03:12:33,Excessive Vibration,Critical,6,9.23,382034.65,Resolved
FLR002922,MCH0342,LIN026,FAC009,2023-02-16 10:50:27,Bearing Failure,Critical,7,9.69,484500.7,Resolved
FLR002923,MCH0514,LIN029,FAC010,2025-11-13 00:24:32,Bearing Failure,Minor,5,13.29,1563836.47,Resolved
FLR002924,MCH0403,LIN002,FAC001,2023-04-07 09:02:36,Bearing Failure,Major,6,16.01,438130.47,Resolved
FLR002925,MCH0120,LIN007,FAC003,2026-06-23 07:03:29,Sensor Failure,Minor,2,9.67,1022278.67,Resolved
FLR002926,MCH0267,LIN013,FAC005,2023-12-06 07:31:14,Electrical Fault,Critical,5,13.01,347974.7,Resolved
FLR002927,MCH0522,LIN024,FAC008,2025-04-12 08:38:56,Lubrication Failure,Minor,6,6.06,173520.41,Open
FLR002928,MCH0240,LIN015,FAC005,2025-06-19 11:51:26,Electrical Fault,Critical,1,15.18,1275493.81,Resolved
FLR002929,MCH0480,LIN019,FAC007,2026-06-28 22:15:21,Electrical Fault,Minor,4,5.66,212429.82,Resolved
FLR002930,MCH0059,LIN012,FAC004,2024-01-10 02:10:44,Tool Wear,Major,5,2.04,61894.99,Resolved
FLR002931,MCH0423,LIN009,FAC003,2023-04-24 08:54:34,Excessive Vibration,Major,5,7.14,255684.33,Resolved
FLR002932,MCH0436,LIN013,FAC005,2024-04-26 11:13:42,Excessive Vibration,Major,1,2.18,258435.86,Resolved
FLR002933,MCH0328,LIN024,FAC008,2025-04-13 04:29:53,Tool Wear,Minor,3,3.46,196482.33,Open
FLR002934,MCH0530,LIN014,FAC005,2026-06-18 10:37:18,Sensor Failure,Minor,4,8.55,288427.88,Open
FLR002935,MCH0522,LIN024,FAC008,2024-05-20 17:30:23,Electrical Fault,Critical,4,19.4,899783.35,Resolved
FLR002936,MCH0579,LIN003,FAC001,2025-12-21 09:49:41,Bearing Failure,Major,2,9.2,522948.42,Resolved
FLR002937,MCH0235,LIN025,FAC009,2024-11-02 10:08:35,Overheating,Major,1,2.61,298403.72,Resolved
FLR002938,MCH0187,LIN006,FAC002,2023-06-24 22:43:48,Sensor Failure,Major,1,7.57,805142.75,Open
FLR002939,MCH0482,LIN024,FAC008,2024-04-14 09:40:56,Sensor Failure,Minor,5,2.05,195504.0,Open
FLR002940,MCH0540,LIN026,FAC009,2023-11-15 18:50:16,Lubrication Failure,Critical,1,19.62,1518143.09,Resolved
FLR002941,MCH0012,LIN030,FAC010,2025-01-25 22:22:32,Tool Wear,Major,2,6.3,448047.42,Resolved
FLR002942,MCH0097,LIN022,FAC008,2023-06-03 14:34:31,Hydraulic Leak,Major,4,5.75,652102.31,Open
FLR002943,MCH0467,LIN027,FAC009,2025-03-12 17:13:19,Excessive Vibration,Major,4,4.88,207894.59,Resolved
FLR002944,MCH0531,LIN021,FAC007,2023-05-01 20:53:45,Bearing Failure,Major,7,10.44,1156064.66,Resolved
FLR002945,MCH0344,LIN019,FAC007,2024-06-17 19:51:57,Overheating,Major,4,8.85,902495.81,Open
FLR002946,MCH0401,LIN015,FAC005,2024-07-23 04:07:42,Electrical Fault,Major,4,8.87,316407.16,Open
FLR002947,MCH0542,LIN004,FAC002,2024-08-28 21:21:20,Bearing Failure,Minor,6,5.23,291998.71,Resolved
FLR002948,MCH0160,LIN018,FAC006,2024-08-21 18:32:28,Excessive Vibration,Major,4,7.36,361079.9,Resolved
FLR002949,MCH0109,LIN018,FAC006,2026-01-11 07:05:26,Overheating,Major,5,1.68,180617.7,Resolved
FLR002950,MCH0341,LIN006,FAC002,2023-12-16 03:37:35,Bearing Failure,Minor,1,8.29,288669.42,Open
FLR002951,MCH0073,LIN002,FAC001,2024-02-01 22:28:06,Bearing Failure,Major,2,3.77,128114.79,Open
FLR002952,MCH0571,LIN020,FAC007,2024-04-25 07:23:09,Overheating,Major,3,5.35,217141.91,Resolved
FLR002953,MCH0183,LIN025,FAC009,2025-07-03 20:09:23,Hydraulic Leak,Critical,7,8.81,895610.06,Resolved
FLR002954,MCH0148,LIN009,FAC003,2025-02-21 17:46:45,Lubrication Failure,Major,3,10.25,839731.09,Resolved
FLR002955,MCH0375,LIN005,FAC002,2023-07-06 02:26:08,Overheating,Major,7,14.79,608920.85,Open
FLR002956,MCH0047,LIN026,FAC009,2026-04-17 00:34:27,Lubrication Failure,Major,3,9.97,360609.9,Open
FLR002957,MCH0490,LIN018,FAC006,2025-11-30 15:42:00,Hydraulic Leak,Major,1,2.65,205953.55,Resolved
FLR002958,MCH0184,LIN001,FAC001,2024-02-24 20:19:34,Tool Wear,Major,4,9.34,814036.76,Resolved
FLR002959,MCH0562,LIN011,FAC004,2023-07-12 03:10:29,Tool Wear,Major,4,3.54,324076.49,Open
FLR002960,MCH0038,LIN022,FAC008,2026-03-19 03:45:45,Overheating,Major,1,6.99,209855.75,Resolved
FLR002961,MCH0303,LIN020,FAC007,2026-05-05 15:10:18,Sensor Failure,Minor,4,1.8,153584.41,Resolved
FLR002962,MCH0585,LIN026,FAC009,2024-01-22 22:16:04,Sensor Failure,Major,4,7.81,770847.9,Open
FLR002963,MCH0309,LIN007,FAC003,2023-08-24 12:29:47,Tool Wear,Major,7,3.39,158146.68,Resolved
FLR002964,MCH0414,LIN017,FAC006,2024-06-15 22:17:09,Hydraulic Leak,Major,6,2.76,226547.17,Open
FLR002965,MCH0482,LIN024,FAC008,2026-02-13 13:00:28,Hydraulic Leak,Major,5,8.68,730513.83,Resolved
FLR002966,MCH0118,LIN016,FAC006,2025-02-25 01:59:07,Tool Wear,Minor,3,1.58,84301.47,Resolved
FLR002967,MCH0579,LIN003,FAC001,2025-08-31 19:34:15,Lubrication Failure,Critical,7,11.17,1083090.96,Resolved
FLR002968,MCH0210,LIN004,FAC002,2025-09-04 08:17:57,Lubrication Failure,Minor,1,10.06,829675.59,Open
FLR002969,MCH0059,LIN012,FAC004,2023-07-26 22:50:32,Tool Wear,Critical,3,14.74,520921.5,Resolved
FLR002970,MCH0524,LIN016,FAC006,2023-02-06 04:15:41,Excessive Vibration,Major,2,5.44,167157.64,Resolved
FLR002971,MCH0598,LIN029,FAC010,2026-03-22 05:25:13,Excessive Vibration,Critical,2,30.8,3399727.48,Open
FLR002972,MCH0043,LIN023,FAC008,2025-07-14 16:37:47,Bearing Failure,Minor,5,8.9,441890.39,Resolved
FLR002973,MCH0020,LIN001,FAC001,2023-09-17 03:51:37,Overheating,Critical,2,8.94,629774.26,Resolved
FLR002974,MCH0532,LIN007,FAC003,2023-07-01 18:31:35,Sensor Failure,Major,3,13.47,1138811.53,Open
FLR002975,MCH0316,LIN029,FAC010,2025-07-11 22:59:33,Bearing Failure,Major,3,15.49,1638832.24,Resolved
