downtime_event_id,machine_id,line_id,factory_id,linked_failure_event_id,linked_work_order_id,event_timestamp,downtime_cause,duration_hours,estimated_lost_units,estimated_loss_inr,resolution_status,impact_level
DTE006343,MCH0520,LIN005,FAC002,FLR002350,MWO001237,2023-12-27 05:31:36,Changeover,4.2,800,416754.41,Resolved,Medium
DTE006344,MCH0579,LIN003,FAC001,,MWO007765,2024-11-16 11:42:53,Power Failure,5.7,1107,215456.94,Resolved,High
DTE006345,MCH0470,LIN002,FAC001,,MWO008268,2023-11-09 16:54:20,Quality Hold,3.2,608,513588.54,Resolved,Medium
DTE006346,MCH0483,LIN029,FAC010,,MWO005221,2024-10-03 22:44:25,Changeover,5.41,518,582147.55,Open,Critical
DTE006347,MCH0047,LIN026,FAC009,,MWO006428,2023-11-02 23:25:46,Planned Maintenance,2.67,223,164530.85,Resolved,High
DTE006348,MCH0345,LIN018,FAC006,,MWO009928,2025-01-01 13:24:10,Planned Maintenance,3.26,658,623188.07,Resolved,Medium
DTE006349,MCH0221,LIN027,FAC009,FLR002635,MWO000076,2024-01-10 17:08:32,Quality Hold,2.13,430,395376.75,Resolved,Low
DTE006350,MCH0479,LIN007,FAC003,FLR002704,MWO002756,2023-10-15 05:44:47,Planned Maintenance,1.19,252,98604.07,Resolved,High
DTE006351,MCH0129,LIN003,FAC001,,MWO006019,2024-08-02 15:39:41,Material Shortage,0.39,56,35898.6,Resolved,High
DTE006352,MCH0259,LIN026,FAC009,,MWO011709,2023-11-08 10:50:15,Changeover,4.99,1032,821094.84,Resolved,High
DTE006353,MCH0581,LIN004,FAC002,,MWO011884,2024-02-28 09:47:40,Quality Hold,3.31,623,171282.89,Open,Critical
DTE006354,MCH0435,LIN027,FAC009,,MWO008462,2023-12-20 01:58:01,Planned Maintenance,3.67,639,549254.51,Resolved,High
DTE006355,MCH0522,LIN024,FAC008,,MWO008755,2024-06-17 07:02:53,Quality Hold,6.7,519,135510.25,Resolved,Low
DTE006356,MCH0188,LIN004,FAC002,,MWO004083,2024-10-19 14:22:44,Changeover,2.16,125,48225.89,Resolved,Medium
DTE006357,MCH0271,LIN005,FAC002,,MWO011406,2024-07-15 14:28:15,Tool Change,4.54,967,466592.96,Resolved,High
DTE006358,MCH0380,LIN003,FAC001,FLR002272,MWO002418,2026-05-26 23:18:25,Tool Change,4.03,656,732885.84,Resolved,High
DTE006359,MCH0505,LIN023,FAC008,,MWO011335,2025-06-19 10:25:16,Planned Maintenance,2.32,323,101413.12,Resolved,High
DTE006360,MCH0062,LIN011,FAC004,,MWO005279,2026-03-18 16:41:55,Power Failure,6.8,379,369277.3,Resolved,Low
DTE006361,MCH0256,LIN005,FAC002,,MWO008546,2023-04-06 15:34:04,Material Shortage,0.72,96,78983.68,Resolved,Low
DTE006362,MCH0585,LIN026,FAC009,FLR002962,MWO001647,2024-01-23 03:36:17,Planned Maintenance,3.25,222,52322.48,Resolved,High
DTE006363,MCH0316,LIN029,FAC010,,MWO010689,2024-01-08 15:40:11,Changeover,4.53,871,140983.23,Resolved,Low
DTE006364,MCH0594,LIN016,FAC006,FLR000156,MWO000148,2026-05-02 16:31:11,Quality Hold,0.71,65,29348.28,Resolved,Critical
DTE006365,MCH0079,LIN008,FAC003,,MWO004984,2024-05-23 02:20:24,Tool Change,3.59,448,502688.34,Resolved,Medium
DTE006366,MCH0495,LIN009,FAC003,FLR002268,MWO000545,2025-02-19 18:02:17,Planned Maintenance,6.03,511,108495.92,Resolved,Medium
DTE006367,MCH0061,LIN026,FAC009,,MWO011775,2023-03-09 03:03:30,Changeover,1.54,136,141732.08,Resolved,Medium
DTE006368,MCH0470,LIN002,FAC001,FLR000569,MWO001543,2024-06-21 08:40:44,Power Failure,1.15,70,70960.12,Resolved,Medium
DTE006369,MCH0024,LIN022,FAC008,,MWO011606,2025-07-05 17:53:33,Quality Hold,3.47,738,834846.77,Resolved,Low
DTE006370,MCH0225,LIN006,FAC002,,MWO006128,2026-01-16 17:44:31,Planned Maintenance,3.15,193,34787.99,Resolved,Medium
DTE006371,MCH0342,LIN026,FAC009,,MWO007065,2024-09-06 08:42:43,Material Shortage,2.83,419,143427.65,Resolved,High
DTE006372,MCH0513,LIN027,FAC009,,MWO008953,2026-02-04 05:05:13,Power Failure,4.17,733,267335.41,Resolved,Low
DTE006373,MCH0497,LIN029,FAC010,,MWO011451,2023-05-29 12:51:29,Material Shortage,3.76,551,234439.3,Open,High
DTE006374,MCH0072,LIN011,FAC004,,MWO010052,2024-07-25 08:09:50,Power Failure,1.53,147,123787.72,Resolved,Critical
DTE006375,MCH0323,LIN027,FAC009,,MWO011845,2026-05-12 17:36:03,Material Shortage,0.3,54,16027.02,Resolved,High
DTE006376,MCH0090,LIN018,FAC006,,MWO007046,2023-08-02 08:01:48,Planned Maintenance,7.36,727,309382.84,Resolved,Medium
DTE006377,MCH0580,LIN007,FAC003,,MWO004567,2023-09-07 19:35:24,Power Failure,8.42,1848,718125.68,Resolved,Critical
DTE006378,MCH0213,LIN007,FAC003,,MWO008164,2025-06-20 01:41:16,Power Failure,2.34,113,26139.65,Resolved,High
DTE006379,MCH0380,LIN003,FAC001,,MWO006333,2025-12-03 23:57:57,Changeover,2.54,143,160670.63,Resolved,Critical
DTE006380,MCH0182,LIN025,FAC009,,MWO010479,2025-01-13 22:50:11,Material Shortage,2.12,394,160519.78,Resolved,Medium
DTE006381,MCH0552,LIN012,FAC004,,MWO003962,2025-02-28 11:37:24,Power Failure,6.63,626,434278.76,Resolved,Medium
DTE006382,MCH0015,LIN014,FAC005,FLR001074,MWO001606,2025-11-26 20:50:16,Material Shortage,2.3,98,74681.88,Resolved,Low
DTE006383,MCH0104,LIN004,FAC002,,MWO008694,2026-04-21 16:32:03,Quality Hold,2.37,277,75412.83,Resolved,Medium
DTE006384,MCH0090,LIN018,FAC006,,MWO010071,2023-12-30 04:30:22,Changeover,1.28,166,135078.38,Resolved,Medium
DTE006385,MCH0249,LIN006,FAC002,,MWO003562,2026-01-19 08:39:32,Quality Hold,0.92,100,85246.76,Resolved,Medium
DTE006386,MCH0565,LIN024,FAC008,,MWO004528,2023-06-11 20:25:29,Changeover,0.34,39,27143.67,Resolved,Medium
DTE006387,MCH0554,LIN028,FAC010,,MWO004576,2023-07-30 20:30:52,Material Shortage,2.52,311,241064.77,Resolved,Critical
DTE006388,MCH0464,LIN002,FAC001,,MWO008737,2025-02-02 19:08:09,Tool Change,1.79,165,172696.96,Resolved,Critical
DTE006389,MCH0151,LIN020,FAC007,,MWO009507,2025-09-25 10:59:40,Changeover,0.59,61,18582.09,Resolved,Medium
DTE006390,MCH0453,LIN010,FAC004,FLR002121,MWO001258,2025-05-10 08:33:52,Changeover,1.74,88,29098.03,Resolved,High
DTE006391,MCH0005,LIN010,FAC004,,MWO004418,2026-03-18 00:39:37,Material Shortage,3.95,397,182664.08,Resolved,Low
DTE006392,MCH0506,LIN001,FAC001,,MWO009200,2025-12-18 17:01:34,Quality Hold,6.82,512,389822.77,Resolved,Medium
DTE006393,MCH0267,LIN013,FAC005,FLR002926,MWO001532,2023-12-06 11:22:05,Quality Hold,1.48,156,165280.77,Resolved,Medium
DTE006394,MCH0508,LIN010,FAC004,,MWO007748,2025-11-13 11:40:26,Material Shortage,1.79,398,215199.51,Resolved,Medium
DTE006395,MCH0446,LIN004,FAC002,,MWO005927,2024-11-28 02:25:35,Power Failure,1.47,174,101519.63,Resolved,Low
DTE006396,MCH0075,LIN003,FAC001,FLR000922,MWO000156,2025-06-06 12:50:19,Power Failure,1.56,106,92812.52,Resolved,Medium
DTE006397,MCH0515,LIN012,FAC004,FLR001412,MWO001143,2025-02-24 01:35:59,Tool Change,0.89,193,185768.69,Resolved,Low
DTE006398,MCH0057,LIN020,FAC007,,MWO011169,2023-05-19 07:41:06,Tool Change,0.95,166,175239.43,Resolved,High
DTE006399,MCH0051,LIN011,FAC004,,MWO011019,2025-01-15 21:52:41,Tool Change,0.24,30,6145.97,Resolved,High
DTE006400,MCH0069,LIN018,FAC006,,MWO009363,2024-02-25 19:41:01,Quality Hold,4.78,382,79719.07,Resolved,Low
DTE006401,MCH0484,LIN019,FAC007,,MWO005484,2025-12-05 06:58:45,Tool Change,3.46,251,292454.72,Resolved,Low
DTE006402,MCH0226,LIN027,FAC009,,MWO006086,2023-01-28 01:32:05,Changeover,7.82,551,454071.47,Resolved,Medium
DTE006403,MCH0085,LIN020,FAC007,FLR001302,MWO001445,2023-03-13 15:00:55,Power Failure,2.34,510,476631.06,Resolved,High
DTE006404,MCH0043,LIN023,FAC008,FLR000672,MWO002570,2024-06-05 23:46:21,Planned Maintenance,10.89,2079,2326908.46,Resolved,Medium
DTE006405,MCH0092,LIN005,FAC002,,MWO008805,2024-10-21 17:53:01,Planned Maintenance,2.85,449,141960.78,Resolved,High
DTE006406,MCH0142,LIN023,FAC008,,MWO006183,2025-07-01 14:11:05,Changeover,2.63,288,241021.23,Resolved,High
DTE006407,MCH0243,LIN001,FAC001,,MWO008464,2023-05-11 20:03:31,Planned Maintenance,2.96,632,152241.31,Resolved,Low
DTE006408,MCH0496,LIN024,FAC008,FLR001082,MWO002102,2024-02-10 12:47:57,Quality Hold,6.14,719,301044.16,Resolved,High
DTE006409,MCH0390,LIN011,FAC004,,MWO006969,2026-05-30 05:22:00,Quality Hold,2.42,553,465196.02,Resolved,Medium
DTE006410,MCH0450,LIN022,FAC008,FLR001276,MWO002803,2024-10-14 21:43:37,Power Failure,4.37,966,322255.4,Resolved,Low
DTE006411,MCH0029,LIN002,FAC001,,MWO003334,2023-05-04 22:11:26,Tool Change,1.74,214,151363.14,Open,Medium
DTE006412,MCH0534,LIN027,FAC009,FLR001972,MWO000513,2025-05-04 20:36:36,Material Shortage,0.41,44,44744.99,Resolved,Medium
DTE006413,MCH0059,LIN012,FAC004,FLR001123,MWO000599,2025-02-18 19:49:50,Quality Hold,3.84,697,656898.93,Resolved,Medium
DTE006414,MCH0550,LIN019,FAC007,,MWO011160,2024-12-02 16:05:22,Power Failure,0.55,51,24182.76,Resolved,High
DTE006415,MCH0557,LIN030,FAC010,FLR001598,MWO002181,2025-10-03 09:12:35,Changeover,0.33,74,16408.06,Resolved,Medium
DTE006416,MCH0016,LIN009,FAC003,,MWO008538,2024-02-14 10:30:53,Power Failure,1.2,249,184947.04,Resolved,Medium
DTE006417,MCH0467,LIN027,FAC009,,MWO005181,2024-10-10 23:56:38,Power Failure,0.83,131,65126.58,Open,Critical
DTE006418,MCH0394,LIN001,FAC001,,MWO007894,2023-09-13 07:38:55,Tool Change,5.15,206,159369.4,Resolved,Medium
DTE006419,MCH0361,LIN024,FAC008,FLR001230,MWO001175,2025-10-19 10:23:55,Material Shortage,9.82,2194,605481.94,Resolved,High
DTE006420,MCH0062,LIN011,FAC004,FLR002108,MWO000221,2024-07-18 01:53:39,Tool Change,0.75,41,43407.48,Resolved,High
DTE006421,MCH0147,LIN028,FAC010,,MWO004545,2024-01-26 11:13:30,Quality Hold,3.94,185,188542.47,Open,Medium
DTE006422,MCH0139,LIN012,FAC004,,MWO011098,2025-08-28 23:28:23,Planned Maintenance,3.35,535,208115.89,Resolved,High
DTE006423,MCH0466,LIN005,FAC002,,MWO011448,2026-05-16 05:49:27,Planned Maintenance,5.3,593,114450.79,Resolved,Medium
DTE006424,MCH0201,LIN006,FAC002,,MWO003238,2024-07-26 16:43:39,Tool Change,8.46,1823,1270011.6,Resolved,Critical
DTE006425,MCH0296,LIN026,FAC009,FLR000855,MWO002308,2025-01-01 23:53:02,Changeover,1.03,229,76728.54,Resolved,Low
DTE006426,MCH0585,LIN026,FAC009,,MWO008933,2023-04-12 14:37:21,Material Shortage,9.02,1941,2219242.76,Resolved,High
DTE006427,MCH0148,LIN009,FAC003,,MWO003620,2023-03-24 01:35:18,Planned Maintenance,3.91,192,152104.11,Resolved,Medium
DTE006428,MCH0228,LIN011,FAC004,FLR001788,MWO000744,2023-07-12 09:28:47,Quality Hold,2.33,229,220635.27,Resolved,Critical
DTE006429,MCH0323,LIN027,FAC009,,MWO011845,2026-05-12 17:36:03,Power Failure,0.64,142,166747.68,Resolved,Medium
DTE006430,MCH0446,LIN004,FAC002,FLR000375,MWO000588,2025-01-19 20:06:49,Changeover,6.8,1022,977359.75,Open,Medium
DTE006431,MCH0281,LIN027,FAC009,,MWO010974,2024-06-25 01:49:08,Power Failure,6.53,456,393613.88,Resolved,High
DTE006432,MCH0092,LIN005,FAC002,,MWO008186,2024-02-01 19:34:54,Power Failure,1.88,145,134384.11,Resolved,Medium
DTE006433,MCH0528,LIN005,FAC002,FLR000143,MWO000841,2024-06-29 20:47:26,Quality Hold,7.14,291,88440.52,Resolved,High
DTE006434,MCH0523,LIN023,FAC008,,MWO009377,2025-09-29 10:50:44,Changeover,4.86,676,511033.55,Resolved,High
DTE006435,MCH0171,LIN006,FAC002,FLR000808,MWO002994,2023-05-10 14:40:25,Changeover,3.75,186,210784.4,Resolved,High
DTE006436,MCH0590,LIN008,FAC003,,MWO006967,2024-08-12 19:24:15,Tool Change,3.93,341,241597.84,Open,Medium
DTE006437,MCH0505,LIN023,FAC008,FLR001001,MWO001590,2023-09-23 00:19:20,Tool Change,1.71,106,114465.3,Resolved,High
DTE006438,MCH0101,LIN022,FAC008,,MWO008947,2024-04-01 21:01:11,Material Shortage,0.75,69,39582.11,Resolved,High
DTE006439,MCH0328,LIN024,FAC008,,MWO003712,2023-10-16 15:19:52,Power Failure,14.41,855,891181.32,Resolved,Critical
DTE006440,MCH0457,LIN007,FAC003,,MWO011840,2024-10-09 19:20:44,Tool Change,4.11,327,237173.16,Resolved,Low
DTE006441,MCH0270,LIN013,FAC005,,MWO005878,2025-12-30 03:19:33,Planned Maintenance,7.24,564,399828.31,Resolved,Medium
DTE006442,MCH0258,LIN026,FAC009,,MWO010772,2025-01-22 11:07:06,Tool Change,4.22,724,701818.67,Resolved,Medium
DTE006443,MCH0433,LIN022,FAC008,FLR000705,MWO001618,2023-06-26 05:08:35,Changeover,1.21,118,37101.7,Open,Medium
DTE006444,MCH0049,LIN007,FAC003,,MWO003125,2025-05-18 20:30:14,Tool Change,1.81,123,135907.34,Resolved,Low
DTE006445,MCH0122,LIN001,FAC001,,MWO007599,2025-11-25 16:26:20,Quality Hold,2.42,498,130283.85,Resolved,Medium
DTE006446,MCH0190,LIN002,FAC001,,MWO010683,2025-12-02 02:48:59,Quality Hold,2.07,424,127639.83,Resolved,Medium
DTE006447,MCH0137,LIN006,FAC002,,MWO003842,2025-05-20 04:19:28,Quality Hold,1.3,238,170603.67,Resolved,Critical
DTE006448,MCH0063,LIN013,FAC005,FLR000389,MWO001307,2025-06-05 04:22:41,Power Failure,0.63,145,56520.0,Resolved,Medium
DTE006449,MCH0475,LIN003,FAC001,,MWO007907,2023-10-04 19:20:51,Planned Maintenance,5.47,230,60607.0,Resolved,Critical
DTE006450,MCH0356,LIN005,FAC002,,MWO008530,2025-08-30 04:37:30,Changeover,2.96,457,84141.35,Resolved,Low
DTE006451,MCH0142,LIN023,FAC008,,MWO003233,2026-01-13 07:49:59,Changeover,7.64,1377,1278923.6,Resolved,Critical
DTE006452,MCH0151,LIN020,FAC007,,MWO006400,2024-11-09 07:38:11,Tool Change,2.07,162,26121.77,Resolved,Critical
DTE006453,MCH0445,LIN029,FAC010,,MWO006545,2024-11-29 06:37:43,Planned Maintenance,3.28,171,124759.09,Resolved,Critical
DTE006454,MCH0502,LIN011,FAC004,,MWO008963,2025-03-21 22:14:24,Changeover,1.37,306,268029.36,Resolved,Medium
DTE006455,MCH0298,LIN016,FAC006,,MWO009388,2024-04-21 19:56:14,Tool Change,4.36,835,484007.21,Resolved,Medium
DTE006456,MCH0055,LIN029,FAC010,FLR000564,MWO001547,2026-03-29 20:56:54,Changeover,5.78,630,384353.06,Open,Medium
DTE006457,MCH0028,LIN004,FAC002,,MWO010172,2024-03-13 22:25:38,Planned Maintenance,3.42,733,540578.15,Resolved,Medium
DTE006458,MCH0316,LIN029,FAC010,,MWO006223,2025-05-07 02:03:01,Material Shortage,4.53,729,690255.19,Resolved,Medium
DTE006459,MCH0390,LIN011,FAC004,,MWO008590,2025-05-06 23:31:25,Changeover,1.7,188,150249.49,Resolved,Low
DTE006460,MCH0071,LIN024,FAC008,,MWO009994,2023-09-29 17:24:05,Material Shortage,1.5,116,107547.03,Resolved,Medium
DTE006461,MCH0529,LIN014,FAC005,,MWO005141,2025-12-31 13:59:49,Quality Hold,0.42,82,35411.04,Resolved,Medium
DTE006462,MCH0354,LIN005,FAC002,,MWO006201,2025-10-23 14:31:45,Quality Hold,0.42,74,61787.52,Resolved,Medium
DTE006463,MCH0461,LIN007,FAC003,,MWO005995,2025-09-05 17:47:39,Power Failure,5.78,1273,650953.57,Resolved,High
DTE006464,MCH0238,LIN007,FAC003,,MWO011706,2024-10-31 12:31:42,Power Failure,1.75,275,233419.32,Resolved,Medium
DTE006465,MCH0531,LIN021,FAC007,,MWO009774,2026-05-11 04:31:51,Material Shortage,12.25,2420,2315011.9,Open,Medium
DTE006466,MCH0556,LIN013,FAC005,,MWO011599,2023-01-07 22:28:37,Power Failure,4.95,538,310651.34,Resolved,Medium
DTE006467,MCH0359,LIN019,FAC007,,MWO010442,2023-02-12 00:03:54,Power Failure,1.97,108,61897.61,Resolved,Medium
DTE006468,MCH0478,LIN008,FAC003,,MWO009279,2026-06-13 15:54:02,Power Failure,7.46,508,606315.72,Resolved,High
DTE006469,MCH0401,LIN015,FAC005,FLR002946,MWO000478,2024-07-23 10:39:55,Planned Maintenance,3.1,241,161207.75,Resolved,Medium
DTE006470,MCH0519,LIN030,FAC010,,MWO008217,2023-09-30 06:10:40,Material Shortage,4.03,800,755294.82,Resolved,High
DTE006471,MCH0083,LIN010,FAC004,,MWO008409,2025-01-09 04:23:14,Material Shortage,1.08,182,137194.47,Resolved,Medium
DTE006472,MCH0551,LIN025,FAC009,,MWO011697,2026-06-06 17:32:10,Material Shortage,3.83,782,515169.93,Resolved,Medium
DTE006473,MCH0576,LIN020,FAC007,FLR002048,MWO001129,2023-12-29 13:24:30,Changeover,1.21,238,165973.51,Resolved,Critical
DTE006474,MCH0020,LIN001,FAC001,,MWO007661,2025-02-28 08:08:24,Planned Maintenance,3.82,193,169803.32,Resolved,Medium
DTE006475,MCH0049,LIN007,FAC003,,MWO010957,2026-05-25 11:47:35,Quality Hold,3.73,243,136052.42,Resolved,Medium
DTE006476,MCH0372,LIN025,FAC009,,MWO008533,2023-11-26 05:27:19,Planned Maintenance,6.65,1094,598804.45,Resolved,High
DTE006477,MCH0069,LIN018,FAC006,,MWO011275,2024-09-02 04:04:05,Tool Change,0.85,138,91013.86,Resolved,Medium
DTE006478,MCH0445,LIN029,FAC010,,MWO011390,2025-10-20 12:39:01,Material Shortage,2.95,523,371403.33,Resolved,Medium
DTE006479,MCH0480,LIN019,FAC007,,MWO007395,2026-03-04 10:50:48,Planned Maintenance,1.99,261,174022.03,Resolved,High
DTE006480,MCH0407,LIN018,FAC006,,MWO010024,2025-02-09 18:48:40,Quality Hold,1.71,68,34351.74,Resolved,Medium
DTE006481,MCH0542,LIN004,FAC002,,MWO004482,2024-01-20 06:48:47,Planned Maintenance,5.76,721,796624.66,Resolved,Medium
DTE006482,MCH0233,LIN015,FAC005,,MWO009864,2024-11-13 19:17:31,Quality Hold,2.68,172,157545.65,Resolved,Medium
DTE006483,MCH0485,LIN007,FAC003,,MWO004606,2024-01-20 14:42:48,Changeover,2.6,547,127864.19,Resolved,Medium
DTE006484,MCH0406,LIN002,FAC001,,MWO008190,2023-06-09 15:36:29,Power Failure,1.54,110,28844.49,Resolved,Medium
DTE006485,MCH0257,LIN013,FAC005,,MWO009045,2025-10-27 17:52:39,Changeover,1.28,176,50041.4,Open,Medium
DTE006486,MCH0450,LIN022,FAC008,,MWO010819,2025-10-23 14:47:57,Material Shortage,1.0,138,26540.68,Resolved,Medium
DTE006487,MCH0364,LIN029,FAC010,FLR000674,MWO000199,2024-02-23 10:31:32,Changeover,3.91,882,208688.43,Resolved,Low
DTE006488,MCH0061,LIN026,FAC009,,MWO004026,2026-01-14 05:28:56,Power Failure,1.93,337,190709.66,Resolved,Medium
DTE006489,MCH0163,LIN007,FAC003,FLR001600,MWO000291,2024-03-03 16:58:46,Changeover,18.6,1245,435481.66,Resolved,Medium
DTE006490,MCH0166,LIN004,FAC002,,MWO007996,2024-09-27 03:34:50,Material Shortage,1.1,75,81944.39,Resolved,High
DTE006491,MCH0060,LIN022,FAC008,,MWO005066,2026-06-18 07:14:38,Changeover,1.34,225,243202.37,Resolved,Medium
DTE006492,MCH0113,LIN015,FAC005,,MWO003999,2023-12-31 04:37:48,Material Shortage,2.4,403,228764.59,Resolved,High
DTE006493,MCH0177,LIN009,FAC003,,MWO007897,2024-03-06 16:08:55,Material Shortage,2.89,274,284674.2,Resolved,Medium
DTE006494,MCH0287,LIN017,FAC006,,MWO010982,2023-01-27 20:47:20,Quality Hold,1.37,204,107580.26,Resolved,Medium
DTE006495,MCH0231,LIN008,FAC003,,MWO009987,2024-05-24 05:50:18,Changeover,0.73,41,7061.87,Resolved,High
DTE006496,MCH0236,LIN021,FAC007,,MWO005769,2024-03-20 15:43:36,Tool Change,1.81,137,50477.51,Resolved,High
DTE006497,MCH0488,LIN023,FAC008,,MWO011736,2024-11-05 19:35:49,Material Shortage,0.85,51,38924.81,Resolved,High
DTE006498,MCH0361,LIN024,FAC008,FLR002999,MWO000880,2026-03-05 08:05:06,Tool Change,1.83,130,46709.06,Resolved,High
DTE006499,MCH0058,LIN028,FAC010,,MWO008778,2023-11-02 14:15:59,Planned Maintenance,2.47,394,86167.6,Resolved,High
DTE006500,MCH0298,LIN016,FAC006,,MWO007358,2023-05-01 06:49:04,Quality Hold,1.35,290,48378.28,Resolved,Medium
DTE006501,MCH0139,LIN012,FAC004,,MWO006893,2026-04-08 23:11:52,Tool Change,7.13,850,770398.86,Resolved,Low
DTE006502,MCH0585,LIN026,FAC009,,MWO011148,2026-06-19 17:18:56,Tool Change,1.34,273,247253.85,Resolved,Medium
DTE006503,MCH0414,LIN017,FAC006,,MWO005544,2025-07-19 00:55:49,Quality Hold,4.18,654,256342.46,Resolved,Critical
DTE006504,MCH0415,LIN008,FAC003,FLR000093,MWO000064,2025-04-01 17:27:02,Tool Change,5.67,1113,641403.49,Resolved,Low
DTE006505,MCH0078,LIN001,FAC001,,MWO004565,2024-03-27 12:39:36,Material Shortage,4.47,598,122589.8,Resolved,Medium
DTE006506,MCH0140,LIN013,FAC005,,MWO003458,2026-06-28 03:42:15,Quality Hold,0.33,39,8556.14,Resolved,Medium
DTE006507,MCH0579,LIN003,FAC001,,MWO007765,2024-11-16 11:42:53,Planned Maintenance,6.91,329,109092.62,Resolved,High
DTE006508,MCH0371,LIN005,FAC002,,MWO008576,2025-07-10 05:40:50,Power Failure,1.79,269,223270.51,Resolved,Low
DTE006509,MCH0084,LIN022,FAC008,,MWO004265,2023-11-11 10:54:07,Quality Hold,6.18,1420,1446908.06,Resolved,Critical
DTE006510,MCH0565,LIN024,FAC008,FLR002817,MWO001528,2024-03-22 03:14:05,Tool Change,2.8,138,33255.96,Resolved,Medium
DTE006511,MCH0053,LIN007,FAC003,,MWO005097,2026-02-08 07:54:00,Changeover,2.55,527,478505.34,Resolved,High
DTE006512,MCH0250,LIN007,FAC003,FLR001866,MWO001259,2023-09-18 08:02:58,Quality Hold,3.7,332,370609.34,Resolved,High
DTE006513,MCH0239,LIN015,FAC005,,MWO010581,2023-08-17 05:01:15,Tool Change,5.07,1111,526741.91,Resolved,High
DTE006514,MCH0513,LIN027,FAC009,,MWO008953,2026-02-04 05:05:13,Changeover,2.7,131,29246.06,Resolved,Medium
DTE006515,MCH0057,LIN020,FAC007,,MWO010226,2024-05-23 21:24:54,Tool Change,3.81,223,35278.61,Resolved,Critical
DTE006516,MCH0233,LIN015,FAC005,,MWO009957,2024-01-29 13:59:30,Planned Maintenance,2.23,189,134589.5,Resolved,Medium
DTE006517,MCH0335,LIN026,FAC009,FLR001347,MWO001415,2024-02-07 22:03:33,Material Shortage,2.69,332,149374.54,Resolved,High
DTE006518,MCH0595,LIN028,FAC010,,MWO007396,2023-04-22 20:00:25,Power Failure,5.91,671,276615.33,Resolved,High
DTE006519,MCH0559,LIN019,FAC007,,MWO010130,2024-02-29 10:25:35,Changeover,6.23,309,65418.83,Resolved,Medium
DTE006520,MCH0488,LIN023,FAC008,,MWO006718,2026-03-12 06:17:07,Changeover,2.01,390,171273.79,Resolved,Medium
DTE006521,MCH0137,LIN006,FAC002,,MWO010178,2025-10-23 22:43:58,Planned Maintenance,2.6,620,723077.82,Resolved,Medium
DTE006522,MCH0431,LIN023,FAC008,FLR000758,MWO002372,2025-07-04 08:27:56,Quality Hold,2.65,150,103201.58,Resolved,Low
DTE006523,MCH0178,LIN023,FAC008,,MWO006655,2026-05-28 01:29:35,Planned Maintenance,2.81,374,411667.7,Open,Medium
DTE006524,MCH0176,LIN008,FAC003,,MWO003302,2023-12-17 11:50:27,Tool Change,0.74,122,71148.64,Resolved,Low
DTE006525,MCH0324,LIN024,FAC008,,MWO003049,2024-02-15 18:15:28,Changeover,2.28,141,64602.24,Open,Medium
DTE006526,MCH0197,LIN001,FAC001,,MWO003882,2023-07-18 16:32:10,Power Failure,2.08,366,378907.58,Resolved,Medium
DTE006527,MCH0168,LIN015,FAC005,,MWO005689,2025-07-02 14:42:35,Quality Hold,6.34,1145,456122.68,Resolved,Medium
DTE006528,MCH0271,LIN005,FAC002,FLR002196,MWO001054,2025-04-03 05:31:36,Changeover,0.36,32,16228.11,Resolved,Medium
DTE006529,MCH0547,LIN005,FAC002,,MWO008620,2023-08-17 03:02:29,Changeover,4.73,318,330556.5,Resolved,Medium
DTE006530,MCH0117,LIN013,FAC005,,MWO011028,2023-05-24 21:24:30,Material Shortage,0.75,95,64357.8,Resolved,Low
DTE006531,MCH0243,LIN001,FAC001,,MWO005784,2025-02-22 14:24:25,Tool Change,1.59,190,110620.54,Resolved,Low
DTE006532,MCH0071,LIN024,FAC008,,MWO011805,2023-11-07 12:18:24,Power Failure,2.93,452,280787.05,Resolved,High
DTE006533,MCH0094,LIN005,FAC002,,MWO011815,2025-11-04 02:40:50,Planned Maintenance,8.52,1672,1153128.48,Resolved,Low
DTE006534,MCH0336,LIN021,FAC007,,MWO010305,2023-06-25 06:54:16,Material Shortage,1.91,159,86351.16,Open,Medium
DTE006535,MCH0340,LIN012,FAC004,FLR000779,MWO002432,2025-12-07 05:19:04,Material Shortage,0.95,207,126932.25,Open,Medium
DTE006536,MCH0454,LIN022,FAC008,FLR001580,MWO002976,2024-04-13 00:59:12,Tool Change,1.64,300,186026.7,Resolved,High
DTE006537,MCH0530,LIN014,FAC005,,MWO003972,2026-04-09 19:21:42,Changeover,5.82,1232,267554.9,Resolved,High
DTE006538,MCH0158,LIN027,FAC009,,MWO006564,2024-10-12 21:43:24,Material Shortage,2.34,162,160274.24,Resolved,High
DTE006539,MCH0528,LIN005,FAC002,,MWO009113,2024-11-20 21:13:40,Changeover,7.94,388,121467.01,Resolved,High
DTE006540,MCH0138,LIN003,FAC001,,MWO008001,2026-04-24 12:12:18,Changeover,3.08,433,358179.95,Resolved,Critical
